epoch,train_loss,val_loss
0,0.6682208689152841,0.03834729612014933
1,0.299952400075642,0.02703888839323025
2,0.18375024021699496,0.016792680646429005
3,0.14674587601549394,0.024176077886224112
4,0.11102386902147769,0.016028204568378304
5,0.06942383684381508,0.010445445520534384
6,0.04961494632344411,0.04093005431798985
7,0.051051380694625545,0.010335773024054824
8,0.03601367210315946,0.013552878350772644
9,0.034939470165889365,0.008334525481668279
10,0.028966135128489924,0.007027011642812093
11,0.026163047571381687,0.009463918667788538
12,0.02578614310359164,0.006188481462071921
13,0.024683663912206718,0.005349010355128377
14,0.022471010025240126,0.012469367701696899
15,0.025175480438617715,0.004522658698893997
16,0.020296783952797055,0.004812030020953264
17,0.019073756197755757,0.004867042690416537
18,0.01814318748492103,0.0044677439494844005
19,0.01728229914955709,0.004517958093735182
20,0.016611861755040234,0.004154473903452643
21,0.016365501715973466,0.003901032207786669
22,0.015563616019736047,0.005518778296714753
23,0.015672211970987154,0.0039171104697321634
24,0.015030975915439265,0.003031788456968071
25,0.014346088557482378,0.0031034493314016976
26,0.014094360151383706,0.0033121755281085006
27,0.01395518191107667,0.003046644324415788
28,0.013127478324873468,0.0027646998802815176
29,0.012302898605189324,0.0029233127993548687
30,0.011707957314891826,0.0026371115316007145
31,0.0125322627604809,0.0034127867451980098
32,0.012128356166632059,0.004876437351398542
33,0.012061435466080074,0.0031867120079202937
34,0.012257370776746648,0.0025156534175963573
35,0.011306945069347022,0.0028768460159687404
36,0.012081600464071578,0.0026806273421530586
37,0.010930438653736257,0.0029180725632089767
38,0.012270431969064209,0.0036911695526063303
39,0.010579111115235304,0.0026819661745516956
40,0.010062675523538064,0.012957058862280943
41,0.0272348334818425,0.003459340105694581
42,0.013108533218326805,0.004679902067274991
43,0.015505812425717757,0.003275067344428543
44,0.011062123114401292,0.003003177806951831
45,0.010081460546695446,0.004128097932543129
46,0.010691374823257457,0.002909391245911873
47,0.00943823043684812,0.00266091375087489
48,0.009792554127190434,0.002579112916757911
49,0.009339589273183726,0.0022950193156825007
50,0.009337066909412984,0.0023457833723366556
51,0.009080528856736278,0.0024765518116813883
52,0.008916347701267695,0.002595965542138492
53,0.009102385086260623,0.0026158858991509157
54,0.008741060006330846,0.0027696645349490102
55,0.008679102515617255,0.002184736636864869
56,0.009097847137216097,0.0029172612492507997
57,0.008547606671319026,0.005061409013496809
58,0.009756789866448333,0.002373754802505066
59,0.008324911361082946,0.0024945802497673337
60,0.009147575455015143,0.0023212566497119295
61,0.008637124714242782,0.0024988877535238596
62,0.008525195064099437,0.002258700151458025
63,0.00854955720974668,0.002275998920385887
64,0.0076975254911028764,0.001951485718287595
65,0.00809672970130315,0.0020069012543240533
66,0.009435343142458169,0.004435602076135684
67,0.010805932472855766,0.002304272503803867
68,0.00814821415177603,0.0020744862478124107
69,0.008084077715996098,0.0026186012451862393
70,0.007770078301701166,0.003565217561309627
71,0.012536690909623538,0.002631225678471538
72,0.008305833625072144,0.002116343117137249
73,0.007396208033505323,0.0023362259570066614
74,0.007345647997462701,0.0025554465643082085
75,0.0076661278576052455,0.0022574382099943024
76,0.007528976872146667,0.0025298735794642437
77,0.007181475996179508,0.0021666287855745246
78,0.007223542440011305,0.002653473596333375
79,0.007764998677864,0.0025379599976366844
80,0.006910080647542526,0.0026020684462091655
81,0.006892552915248863,0.0025500945717029343
82,0.006946081542880108,0.002096471059819129
83,0.006603095001218805,0.00776499254168437
84,0.010323009718276656,0.0023664814946152525
85,0.006857421751909238,0.0024878923585170158
86,0.006741384281427952,0.002512408589536321
87,0.006589252228466652,0.0025963510220135847
88,0.006483637319421277,0.0021729861200905603
89,0.00660241515983717,0.0021811566702767573
90,0.006700882923276173,0.003760443852516516
91,0.006554705112167831,0.002877455119491503
92,0.006418295991794866,0.0022819902344862935
93,0.0061874465239559195,0.0019925633455963434
94,0.006879055589009636,0.001967613267624645
