step,phase,phase_name,left_tcp_x,left_tcp_y,left_tcp_z,right_tcp_x,right_tcp_y,right_tcp_z,obj_x,obj_y,obj_z,left_grasped,right_grasped,action_left_dx,action_left_dy,action_left_dz,action_right_dx,action_right_dy,action_right_dz,action_left_gripper,action_right_gripper
0,0,LEFT_APPROACH_PRE,0.4431147873401642,0.3029959201812744,0.6739183068275452,0.4432837665081024,-0.3031669557094574,0.6733620166778564,0.508993923664093,0.22777974605560303,0.06999997794628143,0.0,0.0,0.009136549655805267,-0.010431471148010163,-0.014412073760400903,0.0,0.0,0.0,0.0,0.0
1,0,LEFT_APPROACH_PRE,0.4458923637866974,0.305206835269928,0.6723595261573792,0.42972639203071594,-0.3080216944217682,0.6581670045852661,0.508993923664093,0.22777974605560303,0.06999997794628143,0.0,0.0,0.008824262872781489,-0.010827576846420531,-0.014314187521019421,0.0,0.0,0.0,0.0,0.0
2,0,LEFT_APPROACH_PRE,0.45177793502807617,0.30808019638061523,0.6686882972717285,0.4154245853424072,-0.3148614764213562,0.6435173749923706,0.508993923664093,0.22777974605560303,0.06999997794628143,0.0,0.0,0.008202805523386477,-0.011512323620705454,-0.014148511808584235,0.0,0.0,0.0,0.0,0.0
3,0,LEFT_APPROACH_PRE,0.4587757885456085,0.3087673485279083,0.664115846157074,0.4022400379180908,-0.3218080997467041,0.6297919154167175,0.508993923664093,0.22777974605560303,0.06999997794628143,0.0,0.0,0.007498867921672479,-0.012093546142241944,-0.01405393616033517,0.0,0.0,0.0,0.0,0.0
4,0,LEFT_APPROACH_PRE,0.46675530076026917,0.3092516362667084,0.6595488786697388,0.3907378911972046,-0.3280085325241089,0.6163588166236877,0.508993923664093,0.22777974605560303,0.06999997794628143,0.0,0.0,0.006588379284455136,-0.012707983282372973,-0.013967835168668459,0.0,0.0,0.0,0.0,0.0
5,0,LEFT_APPROACH_PRE,0.47484973073005676,0.3096480667591095,0.6550114154815674,0.38078123331069946,-0.33339616656303406,0.6032676100730896,0.508993923664093,0.22777974605560303,0.06999997794628143,0.0,0.0,0.005558114914695311,-0.013326820616973002,-0.013838468514906733,0.0,0.0,0.0,0.0,0.0
6,0,LEFT_APPROACH_PRE,0.4826502501964569,0.3098219335079193,0.6505270004272461,0.37222838401794434,-0.3379688560962677,0.5906133651733398,0.508993923664093,0.22777974605560303,0.06999997794628143,0.0,0.0,0.004467354319740452,-0.013912696001426302,-0.013655754660720621,0.0,0.0,0.0,0.0,0.0
7,0,LEFT_APPROACH_PRE,0.4894316494464874,0.3091917634010315,0.6462640166282654,0.3649493455886841,-0.34173595905303955,0.5784711241722107,0.508993923664093,0.22777974605560303,0.06999997794628143,0.0,0.0,0.0034545392399854785,-0.014376703107098392,-0.013467611755977674,0.0,0.0,0.0,0.0,0.0
8,0,LEFT_APPROACH_PRE,0.4955165684223175,0.3082132637500763,0.6422150731086731,0.35882654786109924,-0.3447168469429016,0.5668981075286865,0.508993923664093,0.22777974605560303,0.06999997794628143,0.0,0.0,0.002474449867628561,-0.014767638282254612,-0.013258731365295894,0.0,0.0,0.0,0.0,0.0
9,0,LEFT_APPROACH_PRE,0.5002466440200806,0.30633124709129333,0.638516366481781,0.3537521958351135,-0.34693601727485657,0.5559378266334534,0.508993923664093,0.22777974605560303,0.06999997794628143,0.0,0.0,0.0016725055847167693,-0.015019277937456338,-0.013100534924442155,0.0,0.0,0.0,0.0,0.0
10,0,LEFT_APPROACH_PRE,0.5039048790931702,0.3038458824157715,0.6351354122161865,0.34963077306747437,-0.3484225273132324,0.5456222891807556,0.508993923664093,0.22777974605560303,0.06999997794628143,0.0,0.0,0.0010150426185192725,-0.015171879348989087,-0.012991680626551289,0.0,0.0,0.0,0.0,0.0
11,0,LEFT_APPROACH_PRE,0.5065794587135315,0.3007787764072418,0.6320581436157227,0.34637168049812317,-0.3492136597633362,0.5359768271446228,0.508993923664093,0.22777974605560303,0.06999997794628143,0.0,0.0,0.0005038368752604248,-0.015233024335622226,-0.012949946640564543,0.0,0.0,0.0,0.0,0.0
12,0,LEFT_APPROACH_PRE,0.5084240436553955,0.2972243130207062,0.6292443871498108,0.34389153122901917,-0.34934931993484497,0.5270212292671204,0.508993923664093,0.22777974605560303,0.06999997794628143,0.0,0.0,0.00012485865465420787,-0.015215054172762239,-0.012980236393697471,0.0,0.0,0.0,0.0,0.0
13,0,LEFT_APPROACH_PRE,0.5096310377120972,0.2933257520198822,0.6266456842422485,0.34211620688438416,-0.34886878728866577,0.5187664031982422,0.508993923664093,0.22777974605560303,0.06999997794628143,0.0,0.0,-0.00014708204243104757,-0.015131734201473774,-0.013077040449916146,0.0,0.0,0.0,0.0,0.0
14,0,LEFT_APPROACH_PRE,0.5104015469551086,0.2892526090145111,0.6242195963859558,0.3409782350063324,-0.3478119373321533,0.5112206339836121,0.508993923664093,0.22777974605560303,0.06999997794628143,0.0,0.0,-0.0003434080213188784,-0.014997104955754008,-0.013227581558130435,0.0,0.0,0.0,0.0,0.0
15,0,LEFT_APPROACH_PRE,0.5109002590179443,0.28515544533729553,0.62193763256073,0.34040898084640503,-0.3462289571762085,0.5043879151344299,0.508993923664093,0.22777974605560303,0.06999997794628143,0.0,0.0,-0.0004924959139188078,-0.014822836599751652,-0.013417934375746373,0.0,0.0,0.0,0.0,0.0
16,0,LEFT_APPROACH_PRE,0.5112384557723999,0.28114163875579834,0.6197859644889832,0.3403468430042267,-0.34416690468788147,0.498269647359848,0.508993923664093,0.22777974605560303,0.06999997794628143,0.0,0.0,-0.0006148149091344503,-0.014616715479495035,-0.01363721493630559,0.0,0.0,0.0,0.0,0.0
17,0,LEFT_APPROACH_PRE,0.5115047693252563,0.2773010730743408,0.6177574992179871,0.34073740243911743,-0.34167006611824036,0.4928617775440216,0.508993923664093,0.22777974605560303,0.06999997794628143,0.0,0.0,-0.0007294342937744454,-0.014386608766685401,-0.013874199573503205,0.0,0.0,0.0,0.0,0.0
18,0,LEFT_APPROACH_PRE,0.5117298364639282,0.2736664414405823,0.6158523559570312,0.3415289521217346,-0.338783860206604,0.48815807700157166,0.508993923664093,0.22777974605560303,0.06999997794628143,0.0,0.0,-0.0008427658865899441,-0.014134858947673364,-0.014124287882572296,0.0,0.0,0.0,0.0,0.0
19,0,LEFT_APPROACH_PRE,0.5119246244430542,0.27024781703948975,0.6140703558921814,0.34243983030319214,-0.3358563482761383,0.4841373860836029,0.508993923664093,0.22777974605560303,0.06999997794628143,0.0,0.0,-0.0009566114720601381,-0.013862023783216257,-0.014385033580950371,0.0,0.0,0.0,0.0,0.0
20,0,LEFT_APPROACH_PRE,0.5120947957038879,0.2670500576496124,0.6124123334884644,0.3432767391204834,-0.3331378698348999,0.4807203710079193,0.508993923664093,0.22777974605560303,0.06999997794628143,0.0,0.0,-0.0010714053251047843,-0.013568576974601133,-0.01465420791150655,0.0,0.0,0.0,0.0,0.0
