step,phase,phase_name,left_tcp_x,left_tcp_y,left_tcp_z,right_tcp_x,right_tcp_y,right_tcp_z,obj_x,obj_y,obj_z,left_grasped,right_grasped,action_left_dx,action_left_dy,action_left_dz,action_right_dx,action_right_dy,action_right_dz,action_left_gripper,action_right_gripper
0,0,LEFT_APPROACH_PRE,0.4431147873401642,0.3029959201812744,0.6739183068275452,0.4432837665081024,-0.3031669557094574,0.6733620166778564,0.5354141592979431,0.22949405014514923,0.06999994069337845,0.0,0.0,0.01174081197402451,-0.009349702143456472,-0.013218789809178757,0.0,0.0,0.0,0.0,0.0
1,0,LEFT_APPROACH_PRE,0.44638291001319885,0.3045729100704193,0.6717956066131592,0.42972639203071594,-0.3080216944217682,0.6581670045852661,0.5354141592979431,0.22949405014514923,0.06999994069337845,0.0,0.0,0.01151170434190396,-0.009707666069277861,-0.013162138224163306,0.0,0.0,0.0,0.0,0.0
2,0,LEFT_APPROACH_PRE,0.4527897238731384,0.3068901598453522,0.6677837371826172,0.4154245853424072,-0.3148614764213562,0.6435173749923706,0.5354141592979431,0.22949405014514923,0.06999994069337845,0.0,0.0,0.011046426104429928,-0.010347428120724918,-0.013073148113817126,0.0,0.0,0.0,0.0,0.0
3,0,LEFT_APPROACH_PRE,0.46018046140670776,0.30767884850502014,0.6635210514068604,0.4022400379180908,-0.3218080997467041,0.6297919154167175,0.5354141592979431,0.22949405014514923,0.06999994069337845,0.0,0.0,0.010504188536628378,-0.010916223523369229,-0.013057491611132867,0.0,0.0,0.0,0.0,0.0
4,0,LEFT_APPROACH_PRE,0.46842026710510254,0.3085874021053314,0.6594770550727844,0.3907378911972046,-0.3280085325241089,0.6163588166236877,0.5354141592979431,0.22949405014514923,0.06999994069337845,0.0,0.0,0.009785059753244068,-0.01155229454032907,-0.013068936317808201,0.0,0.0,0.0,0.0,0.0
5,0,LEFT_APPROACH_PRE,0.476833701133728,0.30940186977386475,0.6555087566375732,0.38078123331069946,-0.33339616656303406,0.6032676100730896,0.5354141592979431,0.22949405014514923,0.06999994069337845,0.0,0.0,0.008952013303658106,-0.01221116882318188,-0.013067088955956457,0.0,0.0,0.0,0.0,0.0
6,0,LEFT_APPROACH_PRE,0.484889417886734,0.30971193313598633,0.6515859961509705,0.37222838401794434,-0.3379688560962677,0.5906133651733398,0.5354141592979431,0.22949405014514923,0.06999994069337845,0.0,0.0,0.008079062854964387,-0.01282708828731128,-0.013045863308154677,0.0,0.0,0.0,0.0,0.0
7,0,LEFT_APPROACH_PRE,0.4922555387020111,0.30932900309562683,0.6477556228637695,0.3649493455886841,-0.34173595905303955,0.5784711241722107,0.5354141592979431,0.22949405014514923,0.06999994069337845,0.0,0.0,0.007222698797241517,-0.013360571090810035,-0.013012600132630572,0.0,0.0,0.0,0.0,0.0
8,0,LEFT_APPROACH_PRE,0.4987415075302124,0.30819985270500183,0.6440783143043518,0.35882654786109924,-0.3447168469429016,0.5668981075286865,0.5354141592979431,0.22949405014514923,0.06999994069337845,0.0,0.0,0.006426116091735784,-0.013791547650990749,-0.012980687399594291,0.0,0.0,0.0,0.0,0.0
9,0,LEFT_APPROACH_PRE,0.5042626261711121,0.3063403367996216,0.6405985355377197,0.3537521958351135,-0.34693601727485657,0.5559378266334534,0.5354141592979431,0.22949405014514923,0.06999994069337845,0.0,0.0,0.0057209523807654275,-0.01411275473341715,-0.012965371482970561,0.0,0.0,0.0,0.0,0.0
