step,phase,phase_name,left_tcp_x,left_tcp_y,left_tcp_z,right_tcp_x,right_tcp_y,right_tcp_z,obj_x,obj_y,obj_z,left_grasped,right_grasped,action_left_dx,action_left_dy,action_left_dz,action_right_dx,action_right_dy,action_right_dz,action_left_gripper,action_right_gripper
0,0,LEFT_APPROACH_PRE,0.4431147873401642,0.3029959201812744,0.6739183068275452,0.4432837665081024,-0.3031669557094574,0.6733620166778564,0.5129676461219788,0.2144831269979477,0.06999996304512024,0.0,0.0,0.009110884490692474,-0.011544693355510697,-0.01355403405353869,0.0,0.0,0.0,0.0,0.0
1,0,LEFT_APPROACH_PRE,0.4461909532546997,0.3045887053012848,0.6719293594360352,0.42972639203071594,-0.3080216944217682,0.6581670045852661,0.5129676461219788,0.2144831269979477,0.06999996304512024,0.0,0.0,0.008812431107247807,-0.01189111300787358,-0.01345148651316987,0.0,0.0,0.0,0.0,0.0
2,0,LEFT_APPROACH_PRE,0.45244866609573364,0.30661824345588684,0.6677793264389038,0.4154245853424072,-0.3148614764213562,0.6435173749923706,0.5129676461219788,0.2144831269979477,0.06999996304512024,0.0,0.0,0.008214277583563825,-0.012505554810264186,-0.013271651843973269,0.0,0.0,0.0,0.0,0.0
3,0,LEFT_APPROACH_PRE,0.4598119556903839,0.30675116181373596,0.663040816783905,0.4022400379180908,-0.3218080997467041,0.6297919154167175,0.5129676461219788,0.2144831269979477,0.06999996304512024,0.0,0.0,0.0075181922671829285,-0.01305013292514601,-0.013159438273334123,0.0,0.0,0.0,0.0,0.0
4,0,LEFT_APPROACH_PRE,0.4682517647743225,0.3068492114543915,0.658409833908081,0.3907378911972046,-0.3280085325241089,0.6163588166236877,0.5129676461219788,0.2144831269979477,0.06999996304512024,0.0,0.0,0.006602457353096569,-0.01363817764777548,-0.013054028778436883,0.0,0.0,0.0,0.0,0.0
5,0,LEFT_APPROACH_PRE,0.47689253091812134,0.30686911940574646,0.6538325548171997,0.38078123331069946,-0.33339616656303406,0.6032676100730896,0.5129676461219788,0.2144831269979477,0.06999996304512024,0.0,0.0,0.005555857900229908,-0.014228185908455947,-0.01291089341396902,0.0,0.0,0.0,0.0,0.0
6,0,LEFT_APPROACH_PRE,0.48508313298225403,0.3064713180065155,0.6493544578552246,0.37222838401794434,-0.3379688560962677,0.5906133651733398,0.5129676461219788,0.2144831269979477,0.06999996304512024,0.0,0.0,0.004474209735783493,-0.014759965781913185,-0.012732825976858873,0.0,0.0,0.0,0.0,0.0
7,0,LEFT_APPROACH_PRE,0.4924558997154236,0.3055186867713928,0.645068883895874,0.3649493455886841,-0.34173595905303955,0.5784711241722107,0.5129676461219788,0.2144831269979477,0.06999996304512024,0.0,0.0,0.003425345175052607,-0.015202421541664972,-0.012536083507270706,0.0,0.0,0.0,0.0,0.0
8,0,LEFT_APPROACH_PRE,0.4987368583679199,0.30391213297843933,0.6410731673240662,0.35882654786109924,-0.3447168469429016,0.5668981075286865,0.5129676461219788,0.2144831269979477,0.06999996304512024,0.0,0.0,0.0024724472021451656,-0.015537333522807008,-0.01234820925614974,0.0,0.0,0.0,0.0,0.0
9,0,LEFT_APPROACH_PRE,0.5039666891098022,0.3017687201499939,0.6373962759971619,0.3537521958351135,-0.34693601727485657,0.5559378266334534,0.5129676461219788,0.2144831269979477,0.06999996304512024,0.0,0.0,0.001627014862191368,-0.015777761978137454,-0.012182571551172956,0.0,0.0,0.0,0.0,0.0
10,0,LEFT_APPROACH_PRE,0.5080130100250244,0.29899129271507263,0.6340752243995667,0.34963077306747437,-0.3484225273132324,0.5456222891807556,0.5129676461219788,0.2144831269979477,0.06999996304512024,0.0,0.0,0.000933350536923183,-0.015919583255560876,-0.012070448448358953,0.0,0.0,0.0,0.0,0.0
11,0,LEFT_APPROACH_PRE,0.5110185146331787,0.2956773340702057,0.6310813426971436,0.34637168049812317,-0.3492136597633362,0.5359768271446228,0.5129676461219788,0.2144831269979477,0.06999996304512024,0.0,0.0,0.00038360047735965376,-0.01597949485231053,-0.012021172777177389,0.0,0.0,0.0,0.0,0.0
12,0,LEFT_APPROACH_PRE,0.513120710849762,0.2918976843357086,0.6283711791038513,0.34389153122901917,-0.34934931993484497,0.5270212292671204,0.5129676461219788,0.2144831269979477,0.06999996304512024,0.0,0.0,-3.1574446132369104e-05,-0.015969203394686757,-0.012040911343975438,0.0,0.0,0.0,0.0,0.0
13,0,LEFT_APPROACH_PRE,0.5145086646080017,0.28776755928993225,0.6258909106254578,0.34211620688438416,-0.34886878728866577,0.5187664031982422,0.5129676461219788,0.2144831269979477,0.06999996304512024,0.0,0.0,-0.000334357167599493,-0.01590063677530723,-0.012126745458869917,0.0,0.0,0.0,0.0,0.0
