step,phase,phase_name,left_tcp_x,left_tcp_y,left_tcp_z,right_tcp_x,right_tcp_y,right_tcp_z,obj_x,obj_y,obj_z,left_grasped,right_grasped,action_left_dx,action_left_dy,action_left_dz,action_right_dx,action_right_dy,action_right_dz,action_left_gripper,action_right_gripper
0,0,LEFT_APPROACH_PRE,0.4431147873401642,0.3029959201812744,0.6739183068275452,0.44269227981567383,-0.3036159574985504,0.6764086484909058,0.5312140583992004,0.21242216229438782,0.06999992579221725,0.0,0.0,0.010770251630698875,-0.01107276089635374,-0.012704158608251383,-0.007953227960594403,-8.959371789820396e-05,-0.01835042609784668,0.0,0.0
1,0,LEFT_APPROACH_PRE,0.44658592343330383,0.30393168330192566,0.6714428663253784,0.42923420667648315,-0.308398574590683,0.6610144376754761,0.5312140583992004,0.21242216229438782,0.06999992579221725,0.0,0.0,0.01053201049838286,-0.011388402170764587,-0.012624620820400024,-0.007417938874290639,0.00034674717892613563,-0.01857024365083007,0.0,0.0
2,0,LEFT_APPROACH_PRE,0.45321282744407654,0.3053750991821289,0.6670228838920593,0.41494783759117126,-0.31524011492729187,0.646248996257782,0.5312140583992004,0.21242216229438782,0.06999992579221725,0.0,0.0,0.010041110723469105,-0.011965846178740748,-0.01248978064922476,-0.006666711285669635,0.0010754152546410807,-0.01882547323876907,0.0,0.0
3,0,LEFT_APPROACH_PRE,0.46086543798446655,0.3055276870727539,0.6624626517295837,0.4017949104309082,-0.32217642664909363,0.6323266625404358,0.5312140583992004,0.21242216229438782,0.06999992579221725,0.0,0.0,0.009450023229226043,-0.012506988292560231,-0.012420640274029742,-0.0058259775332853685,0.001947033058071713,-0.019033314163656053,0.0,0.0
4,0,LEFT_APPROACH_PRE,0.4695156514644623,0.3058878183364868,0.6581384539604187,0.3903171420097351,-0.32836881279945374,0.6187060475349426,0.5312140583992004,0.21242216229438782,0.06999992579221725,0.0,0.0,0.008658429448813603,-0.013116477862768783,-0.012368896796214847,-0.004974829133182379,0.00288191102748217,-0.019155825848167354,0.0,0.0
5,0,LEFT_APPROACH_PRE,0.4784119129180908,0.30616050958633423,0.6539115309715271,0.38037794828414917,-0.3337540328502655,0.6054415702819824,0.5312140583992004,0.21242216229438782,0.06999992579221725,0.0,0.0,0.007739932841451977,-0.01374051198294453,-0.012300071953300556,-0.004118907366410734,0.0038677835715595333,-0.019185276968303102,0.0,0.0
6,0,LEFT_APPROACH_PRE,0.4869614839553833,0.3059501051902771,0.6497718095779419,0.371837317943573,-0.33832892775535583,0.5926260352134705,0.5312140583992004,0.21242216229438782,0.06999992579221725,0.0,0.0,0.00677423765066429,-0.01431737068673606,-0.012211576510463892,-0.003262143150648184,0.004894588404071995,-0.019115476097115735,0.0,0.0
7,0,LEFT_APPROACH_PRE,0.4947851300239563,0.3050873577594757,0.6457810997962952,0.36456555128097534,-0.34210190176963806,0.5803331732749939,0.5312140583992004,0.21242216229438782,0.06999992579221725,0.0,0.0,0.0058227265213724524,-0.01481141815880038,-0.012112710183211034,-0.002410119756850678,0.005950082032676087,-0.018941695979031635,0.0,0.0
8,0,LEFT_APPROACH_PRE,0.5016559958457947,0.3035327196121216,0.6420067548751831,0.3584460914134979,-0.34509190917015076,0.568619430065155,0.5312140583992004,0.21242216229438782,0.06999992579221725,0.0,0.0,0.004933235205785344,-0.015206335265258395,-0.012017926535178974,-0.0015705731746691973,0.007020298181562413,-0.018661423132895334,0.0,0.0
9,0,LEFT_APPROACH_PRE,0.5074623823165894,0.3013063669204712,0.6384971141815186,0.35337236523628235,-0.34732282161712646,0.5575270056724548,0.5312140583992004,0.21242216229438782,0.06999992579221725,0.0,0.0,0.004141480094467203,-0.015498365794950097,-0.011943567319400546,-0.0007529194649529964,0.008089559122541484,-0.018275451991187543,0.0,0.0
10,0,LEFT_APPROACH_PRE,0.5121897459030151,0.29845449328422546,0.6352710723876953,0.34924888610839844,-0.348823219537735,0.5470868945121765,0.5312140583992004,0.21242216229438782,0.06999992579221725,0.0,0.0,0.0034699077749277833,-0.015691723643451363,-0.011905022013043283,3.1749627437656766e-05,0.009141381606365566,-0.01778859562438696,0.0,0.0
11,0,LEFT_APPROACH_PRE,0.515906810760498,0.2950439453125,0.6323173642158508,0.3459838032722473,-0.349631667137146,0.5373251438140869,0.5312140583992004,0.21242216229438782,0.06999992579221725,0.0,0.0,0.0029264182943058922,-0.015795517459392963,-0.01191376112555409,0.0007724210828639512,0.010160100888813623,-0.01720975640733697,0.0,0.0
12,0,LEFT_APPROACH_PRE,0.5187517404556274,0.2911716401576996,0.6296049356460571,0.3434986472129822,-0.34978315234184265,0.5282573699951172,0.5312140583992004,0.21242216229438782,0.06999992579221725,0.0,0.0,0.0025038132040586486,-0.01582161387469414,-0.011975285125593775,0.0014564342496523818,0.011130305339289359,-0.016552797417072024,0.0,0.0
13,0,LEFT_APPROACH_PRE,0.5209115147590637,0.2869695723056793,0.6270928382873535,0.3417178690433502,-0.3493186831474304,0.5198955535888672,0.5312140583992004,0.21242216229438782,0.06999992579221725,0.0,0.0,0.0021813108842402475,-0.015783585348384182,-0.012088023675380819,0.0020718419990139593,0.012038900985067186,-0.015835792806262343,0.0,0.0
14,0,LEFT_APPROACH_PRE,0.5225791931152344,0.2825841009616852,0.6247420310974121,0.34057390689849854,-0.3482779562473297,0.5122474431991577,0.5312140583992004,0.21242216229438782,0.06999992579221725,0.0,0.0,0.0019315442778688311,-0.015694615573059206,-0.012245332936123855,0.00260626476462733,0.012874673436159672,-0.015081451120131198,0.0,0.0
15,0,LEFT_APPROACH_PRE,0.5239107608795166,0.2781433165073395,0.6225258708000183,0.3399987518787384,-0.3467106521129608,0.5053170919418335,0.5312140583992004,0.21242216229438782,0.06999992579221725,0.0,0.0,0.0017296411668552595,-0.015564751888251863,-0.012439728296513542,0.0030485534928711582,0.01363032267346409,-0.01431504891428436,0.0,0.0
16,0,LEFT_APPROACH_PRE,0.5250125527381897,0.27374371886253357,0.6204295754432678,0.3399311304092407,-0.3446637690067291,0.49910447001457214,0.5312140583992004,0.21242216229438782,0.06999992579221725,0.0,0.0,0.0015574568496089364,-0.015400401696992829,-0.012664989369631017,0.0033862462895887188,0.01430024643517958,-0.013565997492236992,0.0,0.0
17,0,LEFT_APPROACH_PRE,0.5259992480278015,0.26949891448020935,0.6184436678886414,0.34031692147254944,-0.34218019247055054,0.4936063587665558,0.5312140583992004,0.21242216229438782,0.06999992579221725,0.0,0.0,0.0013897829687235673,-0.015211348533969962,-0.012910591740037936,0.0036036443126201277,0.0148794469294343,-0.012869180500026752,0.0,0.0
