step,phase,phase_name,left_tcp_x,left_tcp_y,left_tcp_z,right_tcp_x,right_tcp_y,right_tcp_z,obj_x,obj_y,obj_z,left_grasped,right_grasped,action_left_dx,action_left_dy,action_left_dz,action_right_dx,action_right_dy,action_right_dz,action_left_gripper,action_right_gripper
0,0,LEFT_APPROACH_PRE,0.4431147873401642,0.3029959201812744,0.6739183068275452,0.4432837665081024,-0.3031669557094574,0.6733620166778564,0.5723724365234375,0.22222669422626495,0.06999993324279785,0.0,0.0,0.014013730706458234,-0.008756759766671132,-0.01126652164936807,0.0,0.0,0.0,0.0,0.0
1,0,LEFT_APPROACH_PRE,0.44726434350013733,0.3027164936065674,0.6706520915031433,0.42972639203071594,-0.3080216944217682,0.6581670045852661,0.5723724365234375,0.22222669422626495,0.06999993324279785,0.0,0.0,0.01393070590972842,-0.008962487532211096,-0.011207553260708533,0.0,0.0,0.0,0.0,0.0
2,0,LEFT_APPROACH_PRE,0.4540747106075287,0.30328452587127686,0.6663034558296204,0.4154245853424072,-0.3148614764213562,0.6435173749923706,0.5723724365234375,0.22222669422626495,0.06999993324279785,0.0,0.0,0.013696625664800269,-0.009384954517480086,-0.0111501154300377,0.0,0.0,0.0,0.0,0.0
3,0,LEFT_APPROACH_PRE,0.4616904854774475,0.30372539162635803,0.6622854471206665,0.4022400379180908,-0.3218080997467041,0.6297919154167175,0.5723724365234375,0.22222669422626495,0.06999993324279785,0.0,0.0,0.013370850515550566,-0.00984538933268302,-0.01114848264916319,0.0,0.0,0.0,0.0,0.0
4,0,LEFT_APPROACH_PRE,0.4701272249221802,0.3050369918346405,0.6585258841514587,0.3907378911972046,-0.3280085325241089,0.6163588166236877,0.5723724365234375,0.22222669422626495,0.06999993324279785,0.0,0.0,0.01289487589034756,-0.010443799698582824,-0.011164641670399218,0.0,0.0,0.0,0.0,0.0
5,0,LEFT_APPROACH_PRE,0.4789130687713623,0.3065216541290283,0.6548877358436584,0.38078123331069946,-0.33339616656303406,0.6032676100730896,0.5723724365234375,0.22222669422626495,0.06999993324279785,0.0,0.0,0.012312687664781557,-0.011105334199898486,-0.011183437520641906,0.0,0.0,0.0,0.0,0.0
6,0,LEFT_APPROACH_PRE,0.48760414123535156,0.30755913257598877,0.6513285040855408,0.37222838401794434,-0.3379688560962677,0.5906133651733398,0.5723724365234375,0.22222669422626495,0.06999993324279785,0.0,0.0,0.011676465475357962,-0.011754173738335186,-0.011202658333262023,0.0,0.0,0.0,0.0,0.0
7,0,LEFT_APPROACH_PRE,0.4958842396736145,0.30784571170806885,0.6478652954101562,0.3649493455886841,-0.34173595905303955,0.5784711241722107,0.5723724365234375,0.22222669422626495,0.06999993324279785,0.0,0.0,0.0110274703239952,-0.012343880668333515,-0.011226019254363824,0.0,0.0,0.0,0.0,0.0
8,0,LEFT_APPROACH_PRE,0.5035352110862732,0.3072769045829773,0.6445292234420776,0.35882654786109924,-0.3447168469429016,0.5668981075286865,0.5723724365234375,0.22222669422626495,0.06999993324279785,0.0,0.0,0.01039927507383045,-0.012848579049629832,-0.011259178226861056,0.0,0.0,0.0,0.0,0.0
9,0,LEFT_APPROACH_PRE,0.5104213953018188,0.30586206912994385,0.6413463354110718,0.3537521958351135,-0.34693601727485657,0.5559378266334534,0.5723724365234375,0.22222669422626495,0.06999993324279785,0.0,0.0,0.009818939153418941,-0.013255800726817035,-0.01130805823262215,0.0,0.0,0.0,0.0,0.0
