step,phase,phase_name,left_tcp_x,left_tcp_y,left_tcp_z,right_tcp_x,right_tcp_y,right_tcp_z,obj_x,obj_y,obj_z,left_grasped,right_grasped,action_left_dx,action_left_dy,action_left_dz,action_right_dx,action_right_dy,action_right_dz,action_left_gripper,action_right_gripper
0,0,LEFT_APPROACH_PRE,0.4431147873401642,0.3029959201812744,0.6739183068275452,0.4432837665081024,-0.3031669557094574,0.6733620166778564,0.5471615195274353,0.1940745860338211,0.06999997794628143,0.0,0.0,0.011371295711877425,-0.011904042288359626,-0.011357262479575955,0.0,0.0,0.0,0.0,0.0
1,0,LEFT_APPROACH_PRE,0.44710344076156616,0.302305668592453,0.670625627040863,0.42972639203071594,-0.3080216944217682,0.6581670045852661,0.5471615195274353,0.1940745860338211,0.06999997794628143,0.0,0.0,0.011212950000896203,-0.012128852884658592,-0.011276554437402893,0.0,0.0,0.0,0.0,0.0
2,0,LEFT_APPROACH_PRE,0.4539744555950165,0.3020726144313812,0.665845513343811,0.4154245853424072,-0.3148614764213562,0.6435173749923706,0.5471615195274353,0.1940745860338211,0.06999997794628143,0.0,0.0,0.01084491574656515,-0.012568584837226867,-0.011154303099671185,0.0,0.0,0.0,0.0,0.0
3,0,LEFT_APPROACH_PRE,0.461814820766449,0.30145758390426636,0.6613044142723083,0.4022400379180908,-0.3218080997467041,0.6297919154167175,0.5471615195274353,0.1940745860338211,0.06999997794628143,0.0,0.0,0.010359015215269739,-0.013033686421972215,-0.01108213977639279,0.0,0.0,0.0,0.0,0.0
4,0,LEFT_APPROACH_PRE,0.4708065390586853,0.3015621304512024,0.6569352746009827,0.3907378911972046,-0.3280085325241089,0.6163588166236877,0.5471615195274353,0.1940745860338211,0.06999997794628143,0.0,0.0,0.009669565134640339,-0.013612180967445804,-0.011009452275951527,0.0,0.0,0.0,0.0,0.0
5,0,LEFT_APPROACH_PRE,0.48024094104766846,0.3017174303531647,0.652658998966217,0.38078123331069946,-0.33339616656303406,0.6032676100730896,0.5471615195274353,0.1940745860338211,0.06999997794628143,0.0,0.0,0.008844885982531688,-0.014227143674914029,-0.010925034316164326,0.0,0.0,0.0,0.0,0.0
6,0,LEFT_APPROACH_PRE,0.4895249605178833,0.30141064524650574,0.6485031843185425,0.37222838401794434,-0.3379688560962677,0.5906133651733398,0.5471615195274353,0.1940745860338211,0.06999997794628143,0.0,0.0,0.007953510940237486,-0.014811753787879387,-0.010832987281944132,0.0,0.0,0.0,0.0,0.0
7,0,LEFT_APPROACH_PRE,0.4982522130012512,0.3004215955734253,0.6445299386978149,0.3649493455886841,-0.34173595905303955,0.5784711241722107,0.5471615195274353,0.1940745860338211,0.06999997794628143,0.0,0.0,0.00704908225741299,-0.015327324620176774,-0.01074167395315778,0.0,0.0,0.0,0.0,0.0
8,0,LEFT_APPROACH_PRE,0.506142795085907,0.2987000048160553,0.6407990455627441,0.35882654786109924,-0.3447168469429016,0.5668981075286865,0.5471615195274353,0.1940745860338211,0.06999997794628143,0.0,0.0,0.00617652383273678,-0.015754302490310648,-0.010660792953032443,0.0,0.0,0.0,0.0,0.0
9,0,LEFT_APPROACH_PRE,0.513022780418396,0.29627668857574463,0.6373499631881714,0.3537521958351135,-0.34693601727485657,0.5559378266334534,0.5471615195274353,0.1940745860338211,0.06999997794628143,0.0,0.0,0.005373224612316473,-0.016085973505194556,-0.010600467614958088,0.0,0.0,0.0,0.0,0.0
10,0,LEFT_APPROACH_PRE,0.5188136696815491,0.2932155132293701,0.6341999173164368,0.34963077306747437,-0.3484225273132324,0.5456222891807556,0.5471615195274353,0.1940745860338211,0.06999997794628143,0.0,0.0,0.004667592465630628,-0.016323969801213416,-0.01057078949293101,0.0,0.0,0.0,0.0,0.0
11,0,LEFT_APPROACH_PRE,0.5235302448272705,0.2895936369895935,0.6313391327857971,0.34637168049812317,-0.3492136597633362,0.5359768271446228,0.5471615195274353,0.1940745860338211,0.06999997794628143,0.0,0.0,0.0040760516444541825,-0.0164756488875424,-0.010580113266225712,0.0,0.0,0.0,0.0,0.0
12,0,LEFT_APPROACH_PRE,0.5272699594497681,0.2854997217655182,0.628739058971405,0.34389153122901917,-0.34934931993484497,0.5270212292671204,0.5471615195274353,0.1940745860338211,0.06999997794628143,0.0,0.0,0.0036011290174722804,-0.016551427234679058,-0.010634008007080089,0.0,0.0,0.0,0.0,0.0
13,0,LEFT_APPROACH_PRE,0.5301952362060547,0.2810411751270294,0.6263566017150879,0.34211620688438416,-0.34886878728866577,0.5187664031982422,0.5471615195274353,0.1940745860338211,0.06999997794628143,0.0,0.0,0.003231363604334425,-0.016563478604342482,-0.010733567243934873,0.0,0.0,0.0,0.0,0.0
14,0,LEFT_APPROACH_PRE,0.5324990749359131,0.2763431966304779,0.6241485476493835,0.3409782350063324,-0.3478119373321533,0.5112206339836121,0.5471615195274353,0.1940745860338211,0.06999997794628143,0.0,0.0,0.002945005406178781,-0.016523950113070344,-0.010875937468482444,0.0,0.0,0.0,0.0,0.0
15,0,LEFT_APPROACH_PRE,0.5343591570854187,0.27152761816978455,0.6220794916152954,0.34040898084640503,-0.3462289571762085,0.5043879151344299,0.5471615195274353,0.1940745860338211,0.06999997794628143,0.0,0.0,0.00271789266553806,-0.016442982997820807,-0.011056281906318697,0.0,0.0,0.0,0.0,0.0
16,0,LEFT_APPROACH_PRE,0.5359078049659729,0.2666921615600586,0.6201260685920715,0.3403468430042267,-0.34416690468788147,0.498269647359848,0.5471615195274353,0.1940745860338211,0.06999997794628143,0.0,0.0,0.0025302692804067832,-0.016327233072080085,-0.011270279392215794,0.0,0.0,0.0,0.0,0.0
17,0,LEFT_APPROACH_PRE,0.5372795462608337,0.26195448637008667,0.618272602558136,0.34073740243911743,-0.34167006611824036,0.4928617775440216,0.5471615195274353,0.1940745860338211,0.06999997794628143,0.0,0.0,0.002356262657146345,-0.016185317448056905,-0.011510148799914027,0.0,0.0,0.0,0.0,0.0
