step,phase,phase_name,left_tcp_x,left_tcp_y,left_tcp_z,right_tcp_x,right_tcp_y,right_tcp_z,obj_x,obj_y,obj_z,left_grasped,right_grasped,action_left_dx,action_left_dy,action_left_dz,action_right_dx,action_right_dy,action_right_dz,action_left_gripper,action_right_gripper
0,0,LEFT_APPROACH_PRE,0.4431147873401642,0.3029959201812744,0.6739183068275452,0.4432837665081024,-0.3031669557094574,0.6733620166778564,0.5368776321411133,0.19869042932987213,0.06999992579221725,0.0,0.0,0.010742950434368945,-0.011950882256484135,-0.011906528850019417,0.0,0.0,0.0,0.0,0.0
1,0,LEFT_APPROACH_PRE,0.4469054639339447,0.30296027660369873,0.6709235310554504,0.42972639203071594,-0.3080216944217682,0.6581670045852661,0.5368776321411133,0.19869042932987213,0.06999992579221725,0.0,0.0,0.01053897313203776,-0.012213744992454055,-0.011821779839833332,0.0,0.0,0.0,0.0,0.0
2,0,LEFT_APPROACH_PRE,0.4537416100502014,0.30334287881851196,0.6661677956581116,0.4154245853424072,-0.3148614764213562,0.6435173749923706,0.5368776321411133,0.19869042932987213,0.06999992579221725,0.0,0.0,0.010098073278211453,-0.012711554836301604,-0.0116809798266913,0.0,0.0,0.0,0.0,0.0
3,0,LEFT_APPROACH_PRE,0.46158915758132935,0.30294427275657654,0.6615128517150879,0.4022400379180908,-0.3218080997467041,0.6297919154167175,0.5368776321411133,0.19869042932987213,0.06999992579221725,0.0,0.0,0.009540159681523165,-0.01321049894447654,-0.011596036861317065,0.0,0.0,0.0,0.0,0.0
4,0,LEFT_APPROACH_PRE,0.4705626964569092,0.3030169606208801,0.6570749282836914,0.3907378911972046,-0.3280085325241089,0.6163588166236877,0.5368776321411133,0.19869042932987213,0.06999992579221725,0.0,0.0,0.008771373393910702,-0.013799108019988765,-0.011517275139427605,0.0,0.0,0.0,0.0,0.0
5,0,LEFT_APPROACH_PRE,0.4798943102359772,0.30304190516471863,0.6527447700500488,0.38078123331069946,-0.33339616656303406,0.6032676100730896,0.5368776321411133,0.19869042932987213,0.06999992579221725,0.0,0.0,0.007867623480702704,-0.01440769148016658,-0.011424488040093127,0.0,0.0,0.0,0.0,0.0
6,0,LEFT_APPROACH_PRE,0.4889686703681946,0.30257928371429443,0.6485329270362854,0.37222838401794434,-0.3379688560962677,0.5906133651733398,0.5368776321411133,0.19869042932987213,0.06999992579221725,0.0,0.0,0.006905073154763832,-0.01497340190524735,-0.011318886875982767,0.0,0.0,0.0,0.0,0.0
7,0,LEFT_APPROACH_PRE,0.4973781406879425,0.30145445466041565,0.6445002555847168,0.3649493455886841,-0.34173595905303955,0.5784711241722107,0.5368776321411133,0.19869042932987213,0.06999992579221725,0.0,0.0,0.005942805318449721,-0.015461125543950063,-0.011208776108979093,0.0,0.0,0.0,0.0,0.0
8,0,LEFT_APPROACH_PRE,0.5048574209213257,0.2996368110179901,0.6407130360603333,0.35882654786109924,-0.3447168469429016,0.5668981075286865,0.5368776321411133,0.19869042932987213,0.06999992579221725,0.0,0.0,0.005029037410416059,-0.015854459124928014,-0.011106075300511093,0.0,0.0,0.0,0.0,0.0
9,0,LEFT_APPROACH_PRE,0.5112565755844116,0.29715895652770996,0.637216329574585,0.3537521958351135,-0.34693601727485657,0.5559378266334534,0.5368776321411133,0.19869042932987213,0.06999992579221725,0.0,0.0,0.004202074461480583,-0.01614968853770438,-0.011024070498473435,0.0,0.0,0.0,0.0,0.0
10,0,LEFT_APPROACH_PRE,0.5165272355079651,0.294077605009079,0.6340292692184448,0.34963077306747437,-0.3484225273132324,0.5456222891807556,0.5368776321411133,0.19869042932987213,0.06999992579221725,0.0,0.0,0.0034884475105097547,-0.01635118772037462,-0.010975855050951092,0.0,0.0,0.0,0.0,0.0
11,0,LEFT_APPROACH_PRE,0.5207113027572632,0.29045918583869934,0.6311416029930115,0.34637168049812317,-0.3492136597633362,0.5359768271446228,0.5368776321411133,0.19869042932987213,0.06999992579221725,0.0,0.0,0.002901084297257483,-0.016468110488492362,-0.010972011977710099,0.0,0.0,0.0,0.0,0.0
12,0,LEFT_APPROACH_PRE,0.5239288806915283,0.28638598322868347,0.6285204291343689,0.34389153122901917,-0.34934931993484497,0.5270212292671204,0.5368776321411133,0.19869042932987213,0.06999992579221725,0.0,0.0,0.002438085181127412,-0.016511957252705264,-0.011018666359156217,0.0,0.0,0.0,0.0,0.0
13,0,LEFT_APPROACH_PRE,0.5263580083847046,0.2819649577140808,0.6261204481124878,0.34211620688438416,-0.34886878728866577,0.5187664031982422,0.5368776321411133,0.19869042932987213,0.06999992579221725,0.0,0.0,0.00208372482863777,-0.01649500081042014,-0.011116341084311752,0.0,0.0,0.0,0.0,0.0
14,0,LEFT_APPROACH_PRE,0.5282002091407776,0.2773240804672241,0.6238951683044434,0.3409782350063324,-0.3478119373321533,0.5112206339836121,0.5368776321411133,0.19869042932987213,0.06999992579221725,0.0,0.0,0.0018129928570915332,-0.016429099726212672,-0.011260450216856066,0.0,0.0,0.0,0.0,0.0
15,0,LEFT_APPROACH_PRE,0.5296326875686646,0.2725871801376343,0.6218087077140808,0.34040898084640503,-0.3462289571762085,0.5043879151344299,0.5368776321411133,0.19869042932987213,0.06999992579221725,0.0,0.0,0.0016003973493201454,-0.016323681007284995,-0.011444481932210484,0.0,0.0,0.0,0.0,0.0
16,0,LEFT_APPROACH_PRE,0.5307840704917908,0.26785197854042053,0.6198400259017944,0.3403468430042267,-0.34416690468788147,0.498269647359848,0.5368776321411133,0.19869042932987213,0.06999992579221725,0.0,0.0,0.0014259567254310981,-0.01618452096057487,-0.011663101161093927,0.0,0.0,0.0,0.0,0.0
17,0,LEFT_APPROACH_PRE,0.5317754149436951,0.26322662830352783,0.6179739236831665,0.34073740243911743,-0.34167006611824036,0.4928617775440216,0.5368776321411133,0.19869042932987213,0.06999992579221725,0.0,0.0,0.0012664392476366751,-0.01601875657408005,-0.01190779448312796,0.0,0.0,0.0,0.0,0.0
18,0,LEFT_APPROACH_PRE,0.5326717495918274,0.2587762176990509,0.616205632686615,0.3415289521217346,-0.338783860206604,0.48815807700157166,0.5368776321411133,0.19869042932987213,0.06999992579221725,0.0,0.0,0.0011080628139806482,-0.01582993033219681,-0.012173146777972765,0.0,0.0,0.0,0.0,0.0
19,0,LEFT_APPROACH_PRE,0.5334907174110413,0.2545210123062134,0.6145344376564026,0.34243983030319214,-0.3358563482761383,0.4841373860836029,0.5368776321411133,0.19869042932987213,0.06999992579221725,0.0,0.0,0.0009474259928034734,-0.01561756044092436,-0.012457696009384516,0.0,0.0,0.0,0.0,0.0
20,0,LEFT_APPROACH_PRE,0.5342416763305664,0.25047528743743896,0.6129610538482666,0.3432767391204834,-0.3331378698348999,0.4807203710079193,0.5368776321411133,0.19869042932987213,0.06999992579221725,0.0,0.0,0.0007829139549925008,-0.01538079201005621,-0.012760026758689381,0.0,0.0,0.0,0.0,0.0
21,0,LEFT_APPROACH_PRE,0.5349320769309998,0.24664871394634247,0.611485481262207,0.34402674436569214,-0.33064135909080505,0.4778156578540802,0.5368776321411133,0.19869042932987213,0.06999992579221725,0.0,0.0,0.0006133376040809655,-0.01511888186446406,-0.01307834959587027,0.0,0.0,0.0,0.0,0.0
22,0,LEFT_APPROACH_PRE,0.535568118095398,0.24304859340190887,0.6101071834564209,0.34469419717788696,-0.328355610370636,0.4753436744213104,0.5368776321411133,0.19869042932987213,0.06999992579221725,0.0,0.0,0.0004378474257090172,-0.014831538471593885,-0.013410210893100473,0.0,0.0,0.0,0.0,0.0
23,0,LEFT_APPROACH_PRE,0.5361531972885132,0.23967920243740082,0.6088265776634216,0.34528493881225586,-0.32626834511756897,0.4732382893562317,0.5368776321411133,0.19869042932987213,0.06999992579221725,0.0,0.0,0.000256603433686914,-0.014518710528980815,-0.013752861493285013,0.0,0.0,0.0,0.0,0.0
24,0,LEFT_APPROACH_PRE,0.5366908311843872,0.23654136061668396,0.6076421737670898,0.3458055853843689,-0.3243653476238251,0.47144293785095215,0.5368776321411133,0.19869042932987213,0.06999992579221725,0.0,0.0,6.998614240593e-05,-0.014181087258136743,-0.014102902754999869,0.0,0.0,0.0,0.0,0.0
25,0,LEFT_APPROACH_PRE,0.5371832251548767,0.23363444209098816,0.6065520644187927,0.3462628126144409,-0.3226333260536194,0.4699094891548157,0.5368776321411133,0.19869042932987213,0.06999992579221725,0.0,0.0,-0.00012086150303569397,-0.013820295995629181,-0.014456306965829134,0.0,0.0,0.0,0.0,0.0
26,0,LEFT_APPROACH_PRE,0.5376326441764832,0.23095475137233734,0.6055535078048706,0.3466631770133972,-0.32105791568756104,0.4685989022254944,0.5368776321411133,0.19869042932987213,0.06999992579221725,0.0,0.0,-0.0003144782375899881,-0.013438762109241914,-0.014808807393213209,0.0,0.0,0.0,0.0,0.0
27,0,LEFT_APPROACH_PRE,0.5380409955978394,0.2284972071647644,0.6046443581581116,0.3470129072666168,-0.3196265697479248,0.46747612953186035,0.5368776321411133,0.19869042932987213,0.06999992579221725,0.0,0.0,-0.0005089425085008001,-0.013039722189922663,-0.015156075439660474,0.0,0.0,0.0,0.0,0.0
