epoch,train_loss,val_loss
0,0.5267298861883986,0.04441583375870131
1,0.10218367392774638,0.019679976919922456
2,0.05448473381977887,0.011866242572911691
3,0.03835254862774066,0.007729920520286784
4,0.03018575873128065,0.006290321250227459
5,0.02494340640650948,0.005706317905478611
6,0.020073683169032668,0.005499161822746144
7,0.01734447364944919,0.0050073073045322145
8,0.014907691398155981,0.0040127676901605455
9,0.013418969081554908,0.003944862948570512
10,0.012374878887498128,0.003505448264052106
11,0.011505401658380304,0.003372087488714465
12,0.011122203495552447,0.00317824879051372
13,0.010436412789867034,0.0033131085544006135
14,0.010117271112738057,0.0030972321368907957
15,0.01138192497572214,0.0031694947815266114
16,0.009306718583647716,0.0026107156297264984
17,0.00905115626295686,0.003055658851757228
18,0.008668070670393428,0.0028299548259994207
19,0.008582651313074625,0.002726816140411302
20,0.008703652192657445,0.002701475002264744
21,0.008022626848098693,0.002987623416658937
22,0.008305355030293013,0.002503193514699539
23,0.007926293361586258,0.0026405247061284634
24,0.00786249812522776,0.002801928588757489
25,0.008239155978016595,0.0024252424735933574
26,0.007441462438012067,0.0022709287645855196
27,0.007458931494670579,0.002118837097346587
28,0.007292929900754667,0.002477816658816878
29,0.007206177894619739,0.0021525129249050853
30,0.007522327604649781,0.0022131923304154733
31,0.0070680981815748585,0.002314081281411513
32,0.007079957566222408,0.0021961351533171564
33,0.007019188812103664,0.0022153864894799034
34,0.006935038355989757,0.002074729762144229
35,0.0065974217665018,0.0019466324025933844
36,0.006195978244176157,0.0025331308200877696
37,0.006589448275387078,0.0019146093211402325
38,0.006693026041660961,0.002337892026542018
39,0.006466616474405166,0.0018779579200488856
40,0.006217928636499441,0.001929716405298672
41,0.0066194136348437195,0.0021220338668979646
42,0.006396280908190536,0.0020833403366547197
43,0.006068643217289824,0.0020250277918572907
44,0.006081416099911291,0.002089675880457197
45,0.006333463454966461,0.0020787832659563063
46,0.006014617175163927,0.00189746383517138
47,0.006483086931948173,0.0017958718708005366
48,0.006275041026345433,0.001770633330134322
49,0.006047577626951,0.002036619377638964
50,0.005929561306472914,0.0017349325413140877
51,0.005970445140322015,0.0019982477810750565
52,0.005815782046529437,0.0016551393931744976
53,0.0056162967887786975,0.001936709214896379
54,0.005953943402605904,0.0019655766728120137
55,0.0055807438293135935,0.0015906090092557593
56,0.005527396144413907,0.001923035548158333
57,0.005929934052805923,0.0016709764703039278
58,0.006435740596782775,0.0018741699201528738
59,0.005567164403727301,0.0016368714185747734
60,0.0054239449162776674,0.0018042618500390946
61,0.005565981905770385,0.0015700507901691995
62,0.005281245011360027,0.0015186835121199641
63,0.005236527767414048,0.001550251523421924
64,0.005574312532963248,0.0017434966827718308
65,0.005405567571807868,0.0017528620905871446
66,0.005419358153078842,0.0016028454911919208
67,0.005072442250890615,0.0016756426927155364
68,0.005433969934472583,0.001742072563339795
69,0.005578349393298246,0.0017707378285207291
70,0.005299180818023568,0.0016414940176620082
71,0.0053646220923474815,0.001700976047968289
72,0.005732062966603583,0.0016105295511098904
73,0.005180567130332261,0.001743306948234726
74,0.005195735273735953,0.0015197642804046438
75,0.005157342179223321,0.001665846539230288
76,0.0049171289404603,0.0016361161828187087
77,0.004893194716635785,0.0017034597484313196
78,0.005162395363715975,0.001913134115433313
79,0.005237443476275993,0.0015631441527750533
80,0.00518696661878723,0.0016464957580102975
81,0.005311131019425788,0.0018968720561970416
82,0.005127047865950028,0.0015317618225299957
83,0.005735044817329301,0.001641421407864371
84,0.005020212532655579,0.0016829623902787202
85,0.004908486807134961,0.0016757358982924643
86,0.0059752599158423795,0.0017074676676285285
87,0.0050310005898377,0.0014667106119290274
88,0.005289123634222223,0.001449963495486772
89,0.004830293475655144,0.0015782879662814863
90,0.004730779789518663,0.0016906610422775066
91,0.004978881748246384,0.0015369043647611687
92,0.004746683521209294,0.0014631406552516961
93,0.004626433738848217,0.0017238075813589666
94,0.004628252032059596,0.0013984827524759693
95,0.004994253716749611,0.0015741908332426403
96,0.0052970245266545255,0.0015475485580281785
97,0.004915147271405272,0.0015110700132197365
98,0.004607026944566525,0.0014739155767296958
99,0.005022770067229998,0.001602866360155818
100,0.005062977670644607,0.0015353804764983165
101,0.004522060809490612,0.0015269053510891884
102,0.004590917246647818,0.001427920002567976
103,0.004928265094965853,0.001566799780329122
104,0.004810255055365539,0.0014986855199810684
105,0.004642432462032591,0.0013787136557577289
106,0.005060706952466073,0.001760022128094624
107,0.004650524660370813,0.0015200886036539287
108,0.0042161600069418525,0.0014088066113824395
109,0.004717866528727075,0.0015824963618722918
110,0.005244987295262006,0.0019521886806085128
111,0.004693246967845879,0.001460361305395016
112,0.004737291236158506,0.0015090501610668901
113,0.004348978046295209,0.0014127653414224123
114,0.00524576345210709,0.001563619343688325
115,0.0044008225236486015,0.0017148181499698338
116,0.004478849123506081,0.001484037465225009
117,0.004458547815625049,0.0015387423509810253
118,0.004208703345787139,0.001431435848746505
119,0.004187577341074832,0.001391581257512034
120,0.004073301552127779,0.0014021856095084264
121,0.004013083002133696,0.001426638168654867
122,0.004121445835178193,0.0014532174617778784
123,0.004198369493482931,0.0014796228583731997
124,0.00485376658929339,0.001478610283806344
125,0.004595572161219114,0.0014000727911396048
126,0.00416216286222227,0.0017012844906774266
127,0.004169078406970785,0.001520262983822187
128,0.004653787184979656,0.0015716380469838586
129,0.003965576284005586,0.0015413553929271185
130,0.004275908759760878,0.001611200262142224
131,0.004572529314043434,0.0015595416232497465
132,0.004224604606145631,0.0014849246345364636
133,0.0041871056785960335,0.001490134680805261
134,0.00410926216740476,0.0014086212021915234
135,0.004101080713212986,0.0013937695369329365
