step,phase,phase_name,left_pos_x,left_pos_y,left_pos_z,left_rot6d_0,left_rot6d_1,left_rot6d_2,left_rot6d_3,left_rot6d_4,left_rot6d_5,right_pos_x,right_pos_y,right_pos_z,right_rot6d_0,right_rot6d_1,right_rot6d_2,right_rot6d_3,right_rot6d_4,right_rot6d_5,obj_pos_x,obj_pos_y,obj_pos_z,obj_rot6d_0,obj_rot6d_1,obj_rot6d_2,obj_rot6d_3,obj_rot6d_4,obj_rot6d_5,left_grip_state,right_grip_state,phase_0,phase_1,phase_2,phase_3,phase_4,phase_5,phase_6,phase_7,phase_8,phase_9,phase_10,phase_11,action_left_pos_x,action_left_pos_y,action_left_pos_z,action_left_rot6d_0,action_left_rot6d_1,action_left_rot6d_2,action_left_rot6d_3,action_left_rot6d_4,action_left_rot6d_5,action_left_grip_cmd,action_right_pos_x,action_right_pos_y,action_right_pos_z,action_right_rot6d_0,action_right_rot6d_1,action_right_rot6d_2,action_right_rot6d_3,action_right_rot6d_4,action_right_rot6d_5,action_right_grip_cmd,episode_id
152,4,LEFT_LIFT,0.5549393892288208,0.217652752995491,0.3208484649658203,0.9999321103096008,0.0017238411819562,0.0115257501602172,0.0025125388056039,-0.9976295232772828,-0.0687689334154129,0.3492564558982849,-0.3051207959651947,0.4598564505577087,-0.0226355846971273,0.2702648937702179,0.9625200033187866,0.827448844909668,-0.5352678894996643,0.1697562038898468,0.5519770979881287,0.2175120562314987,0.0773700624704361,0.9997361302375792,-0.0022301014978438,-0.0228613838553428,-0.0031681663822382,0.9723758697509766,-0.2333991676568985,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5519770979881287,0.2175120562314987,0.5,-0.0027590712998062,0.0009994250722229,-0.9977089166641236,-0.0033177472651004,0.9997648000717164,0.0031438916921615,0.43,0.3494022488594055,-0.3046668767929077,0.4611612260341644,-0.0244832430034875,0.2677595615386963,0.9631747007369996,0.8274203538894653,-0.5352850556373596,0.1698399782180786,0.0,dagger_round1
153,4,LEFT_LIFT,0.5549933910369873,0.2178363054990768,0.3210136592388153,0.9999103546142578,0.0056871040724217,0.0121206436306238,0.0065709189511835,-0.9972236752510072,-0.0741721391677856,0.3492564857006073,-0.3051209151744842,0.4598563909530639,-0.0226357728242874,0.2702649235725403,0.9625198841094972,0.8274486660957336,-0.53526771068573,0.1697565019130706,0.5520462989807129,0.2178051173686981,0.0774613320827484,0.99969881772995,-0.0003038290888071,-0.0245398972183465,-0.0055223749950528,0.971494734287262,-0.2369969338178634,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5520462989807129,0.2178051173686981,0.5,0.0186170917004346,0.03370376303792,-1.0152658224105835,0.0184366069734096,1.0057052373886108,-0.0038153380155563,0.43,0.3494022488594055,-0.3046668767929077,0.4611612260341644,-0.0244832430034875,0.2677595615386963,0.9631747007369996,0.8274203538894653,-0.5352850556373596,0.1698399782180786,0.0,dagger_round1
154,4,LEFT_LIFT,0.5551589727401733,0.2182235121726989,0.3267664909362793,0.999868869781494,0.0042288391850888,0.0156326740980148,0.0054485765285789,-0.9968737363815308,-0.0788248851895332,0.3492564260959625,-0.3051209151744842,0.4598562121391296,-0.0226357225328683,0.2702648639678955,0.9625198841094972,0.8274486064910889,-0.53526771068573,0.1697564423084259,0.5535969734191895,0.219653770327568,0.0790755674242973,0.999894380569458,-0.0073587433435022,-0.0125350821763277,0.0045337504707276,0.9772485494613647,-0.2120488882064819,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5535969734191895,0.219653770327568,0.5,0.0193769317120313,0.0289524085819721,-1.0188798904418943,0.0176991485059261,1.0084985494613647,-0.0059744566679,0.43,0.3494022488594055,-0.3046668767929077,0.4611612260341644,-0.0244832430034875,0.2677595615386963,0.9631747007369996,0.8274203538894653,-0.5352850556373596,0.1698399782180786,0.0,dagger_round1
155,4,LEFT_LIFT,0.5546823143959045,0.2176735997200012,0.3339766561985016,0.9994294047355652,0.0258525554090738,0.0217373743653297,0.0276275966316461,-0.9959316849708556,-0.0857718363404274,0.3492563366889953,-0.305120974779129,0.4598561823368072,-0.0226359609514474,0.2702648341655731,0.9625200629234314,0.8274487257003784,-0.5352678894996643,0.1697565019130706,0.5546321272850037,0.2244107723236084,0.085043616592884,0.9999252557754515,0.0122225694358348,0.0003844700986519,-0.0119263734668493,0.981675922870636,-0.1901846379041671,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5546321272850037,0.2244107723236084,0.5,0.0080863814800977,0.0187305994331836,-1.0314550399780271,0.0171654485166072,1.013127326965332,-0.0022740811109542,0.43,0.3494022488594055,-0.3046668767929077,0.4611612260341644,-0.0244832430034875,0.2677595615386963,0.9631747007369996,0.8274203538894653,-0.5352850556373596,0.1698399782180786,0.0,dagger_round1
156,4,LEFT_LIFT,0.553741455078125,0.2160592973232269,0.3415591716766357,0.9987383484840392,0.0411632061004638,0.0287624169141054,0.0436634346842765,-0.9947528839111328,-0.0925211310386657,0.3492563664913177,-0.305120974779129,0.4598560631275177,-0.0226357337087392,0.270265132188797,0.9625198245048524,0.8274487257003784,-0.5352677702903748,0.1697565615177154,0.5549083352088928,0.2236978858709335,0.0857293531298637,0.9982177019119264,0.057194996625185,-0.0170334707945585,-0.0594380535185337,0.9783980250358582,-0.1980010271072387,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5549083352088928,0.2236978858709335,0.5,-0.0026627799961715,0.0085873790085315,-1.0313581228256226,0.0171602927148342,1.0242297649383545,0.0124334245920181,0.43,0.3494022488594055,-0.3046668767929077,0.4611612260341644,-0.0244832430034875,0.2677595615386963,0.9631747007369996,0.8274203538894653,-0.5352850556373596,0.1698399782180786,0.0,dagger_round1
157,4,LEFT_LIFT,0.5517354011535645,0.2132419943809509,0.3486000895500183,0.9967511892318726,0.07542534917593,0.0282495319843292,0.0776438042521476,-0.9930840134620668,-0.0880674049258232,0.349256306886673,-0.3051210045814514,0.4598557949066162,-0.0226357448846101,0.2702654600143432,0.9625197649002076,0.8274486064910889,-0.5352677702903748,0.1697567701339721,0.5537645220756531,0.2243165224790573,0.0913925170898437,0.99617737531662,0.0871539562940597,-0.005903317593038,-0.0867296755313873,0.9787374138832092,-0.1858791559934616,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5537645220756531,0.2243165224790573,0.5,-0.0015073439572006,0.008180309087038,-1.0305434465408323,0.016646172851324,1.0184977054595947,0.0081634074449539,0.43,0.3494022488594055,-0.3046668767929077,0.4611612260341644,-0.0244832430034875,0.2677595615386963,0.9631747007369996,0.8274203538894653,-0.5352850556373596,0.1698399782180786,0.0,dagger_round1
158,4,LEFT_LIFT,0.5495643019676208,0.2100311815738678,0.3559431135654449,0.9957162737846376,0.0877116098999977,0.0292538590729236,0.0899286642670631,-0.9922375679016112,-0.085892416536808,0.3492562472820282,-0.3051210641860962,0.459855705499649,-0.0226357076317071,0.2702656090259552,0.9625197649002076,0.8274487257003784,-0.5352676510810852,0.1697567999362945,0.5512561798095703,0.222470998764038,0.0965961813926696,0.9943225383758544,0.1063924431800842,0.0018109367229044,-0.1050332635641098,0.9840623140335084,-0.143490120768547,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5512561798095703,0.222470998764038,0.5,0.001150427153334,0.0149096734821796,-1.0387543439865112,0.0056249164044857,1.019085168838501,0.0029779821634292,0.43,0.3494022488594055,-0.3046668767929077,0.4611612260341644,-0.0244832430034875,0.2677595615386963,0.9631747007369996,0.8274203538894653,-0.5352850556373596,0.1698399782180786,0.0,dagger_round1
159,4,LEFT_LIFT,0.5476564168930054,0.2075031399726867,0.3632184267044067,0.9951741099357604,0.0932036936283111,0.0306855160742998,0.0955143421888351,-0.9917681813240052,-0.0852832570672035,0.3492562472820282,-0.3051211237907409,0.4598555564880371,-0.022635668516159,0.2702658772468567,0.962519645690918,0.8274486660957336,-0.5352676510810852,0.1697569191455841,0.548255980014801,0.2195076793432235,0.1031931266188621,0.9960036277770996,0.0892028659582138,-0.0044268048368394,-0.0889486670494079,0.9862551689147948,-0.1392440944910049,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.548255980014801,0.2195076793432235,0.5,0.0038345435168594,0.0163601227104663,-1.0401582717895508,0.0019859038293361,1.0191017389297483,0.0040403753519058,0.43,0.3494022488594055,-0.3046668767929077,0.4611612260341644,-0.0244832430034875,0.2677595615386963,0.9631747007369996,0.8274203538894653,-0.5352850556373596,0.1698399782180786,0.0,dagger_round1
160,4,LEFT_LIFT,0.5469313263893127,0.2066806703805923,0.3702375590801239,0.995179295539856,0.0930081531405448,0.0311069618910551,0.0953322723507881,-0.9918752908706664,-0.0842321887612342,0.3492562472820282,-0.3051212430000305,0.4598553478717804,-0.0226354412734508,0.270266056060791,0.9625195264816284,0.8274486064910889,-0.5352675318717957,0.1697569191455841,0.5476671457290649,0.216753751039505,0.1103115007281303,0.9962274432182312,0.0867118090391159,-0.0034520656336098,-0.0861577838659286,0.9835390448570251,-0.1588325500488281,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5476671457290649,0.216753751039505,0.5,0.0021315792109817,0.0114167518913745,-1.039099931716919,0.0053451620042324,1.017214059829712,0.0084070712327957,0.43,0.3494022488594055,-0.3046668767929077,0.4611612260341644,-0.0244832430034875,0.2677595615386963,0.9631747007369996,0.8274203538894653,-0.5352850556373596,0.1698399782180786,0.0,dagger_round1
161,4,LEFT_LIFT,0.5467362999916077,0.2067154496908188,0.3770520389080047,0.9953135848045348,0.0916847363114357,0.0307365227490663,0.0939719304442405,-0.992039144039154,-0.0838318616151809,0.3492561280727386,-0.3051212131977081,0.4598552882671356,-0.0226357020437717,0.2702666223049164,0.9625195264816284,0.827448844909668,-0.5352675318717957,0.1697572469711303,0.54780113697052,0.2159049063920974,0.1167681962251663,0.9961568713188172,0.0875280499458313,0.0032062795944511,-0.0857845395803451,0.9823935031890868,-0.1659637540578842,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54780113697052,0.2159049063920974,0.5,0.0011756995227187,0.0088307149708271,-1.0391608476638794,0.005979087203741,1.0156968832015991,0.0105455368757247,0.43,0.3494022488594055,-0.3046668767929077,0.4611612260341644,-0.0244832430034875,0.2677595615386963,0.9631747007369996,0.8274203538894653,-0.5352850556373596,0.1698399782180786,0.0,dagger_round1
