step,phase,phase_name,left_tcp_x,left_tcp_y,left_tcp_z,right_tcp_x,right_tcp_y,right_tcp_z,obj_x,obj_y,obj_z,left_grasped,right_grasped,action_left_dx,action_left_dy,action_left_dz,action_right_dx,action_right_dy,action_right_dz,action_left_gripper,action_right_gripper
0,0,LEFT_APPROACH_PRE,0.4431147873401642,0.3029959201812744,0.6739183068275452,0.44269227981567383,-0.3036159574985504,0.6764086484909058,0.5007390975952148,0.21758206188678741,0.06999995559453964,0.0,0.0,0.007875453294160619,-0.011673421316367553,-0.01420241071727157,-0.007953227960594403,-8.959371789820396e-05,-0.01835042609784668,0.0,0.0
1,0,LEFT_APPROACH_PRE,0.4459333121776581,0.3049944043159485,0.6722464561462402,0.42923420667648315,-0.308398574590683,0.6610144376754761,0.5007390975952148,0.21758206188678741,0.06999995559453964,0.0,0.0,0.007546161533543242,-0.01203573036989151,-0.01407823286399765,-0.007417938874290639,0.00034674717892613563,-0.01857024365083007,0.0,0.0
2,0,LEFT_APPROACH_PRE,0.45186468958854675,0.30745819211006165,0.6683647036552429,0.41494783759117126,-0.31524011492729187,0.646248996257782,0.5007390975952148,0.21758206188678741,0.06999995559453964,0.0,0.0,0.006887469182524162,-0.012665505371909056,-0.013861736613206974,-0.006666711285669635,0.0010754152546410807,-0.01882547323876907,0.0,0.0
3,0,LEFT_APPROACH_PRE,0.4589706063270569,0.3077245354652405,0.6635275483131409,0.4017949104309082,-0.32217642664909363,0.6323266625404358,0.5007390975952148,0.21758206188678741,0.06999995559453964,0.0,0.0,0.006122319192607711,-0.01321285445804984,-0.01370903660999633,-0.0058259775332853685,0.001947033058071713,-0.019033314163656053,0.0,0.0
4,0,LEFT_APPROACH_PRE,0.4671640396118164,0.3077787756919861,0.6586571335792542,0.3903171420097351,-0.32836881279945374,0.6187060475349426,0.5007390975952148,0.21758206188678741,0.06999995559453964,0.0,0.0,0.0051316737003156985,-0.013785831861196078,-0.013550526370894947,-0.004974829133182379,0.00288191102748217,-0.019155825848167354,0.0,0.0
5,0,LEFT_APPROACH_PRE,0.4755021333694458,0.3077590763568878,0.6538134217262268,0.38037794828414917,-0.3337540328502655,0.6054415702819824,0.5007390975952148,0.21758206188678741,0.06999995559453964,0.0,0.0,0.004016316954062634,-0.014351150512516888,-0.013338428584042253,-0.004118907366410734,0.0038677835715595333,-0.019185276968303102,0.0,0.0
6,0,LEFT_APPROACH_PRE,0.4836813807487488,0.3076803386211395,0.6490139961242676,0.371837317943573,-0.33832892775535583,0.5926260352134705,0.5007390975952148,0.21758206188678741,0.06999995559453964,0.0,0.0,0.002818409954741839,-0.014886744945927028,-0.013055320380669644,-0.003262143150648184,0.004894588404071995,-0.019115476097115735,0.0,0.0
7,0,LEFT_APPROACH_PRE,0.4905607998371124,0.3066941797733307,0.6445382833480835,0.36456555128097534,-0.34210190176963806,0.5803331732749939,0.5007390975952148,0.21758206188678741,0.06999995559453964,0.0,0.0,0.0017455296782728866,-0.01528230458191202,-0.012782968857348413,-0.002410119756850678,0.005950082032676087,-0.018941695979031635,0.0,0.0
8,0,LEFT_APPROACH_PRE,0.4964984953403473,0.3052269220352173,0.6403821706771851,0.3584460914134979,-0.34509190917015076,0.568619430065155,0.5007390975952148,0.21758206188678741,0.06999995559453964,0.0,0.0,0.0007539739001258212,-0.015583149057717453,-0.012513871854981123,-0.0015705731746691973,0.007020298181562413,-0.018661423132895334,0.0,0.0
9,0,LEFT_APPROACH_PRE,0.5010411739349365,0.30302420258522034,0.6366473436355591,0.35337236523628235,-0.34732282161712646,0.5575270056724548,0.5007390975952148,0.21758206188678741,0.06999995559453964,0.0,0.0,-5.575318187033452e-05,-0.015769759439416827,-0.012300877155944419,-0.0007529194649529964,0.008089559122541484,-0.018275451991187543,0.0,0.0
