step,phase,phase_name,left_tcp_x,left_tcp_y,left_tcp_z,right_tcp_x,right_tcp_y,right_tcp_z,obj_x,obj_y,obj_z,left_grasped,right_grasped,action_left_dx,action_left_dy,action_left_dz,action_right_dx,action_right_dy,action_right_dz,action_left_gripper,action_right_gripper
0,0,LEFT_APPROACH_PRE,0.4431147873401642,0.3029959201812744,0.6739183068275452,0.44269227981567383,-0.3036159574985504,0.6764086484909058,0.5485918521881104,0.1876513510942459,0.06999992579221725,0.0,0.0,0.01123929422479784,-0.012290743500214854,-0.011073205928743142,-0.007953227960594403,-8.959371789820396e-05,-0.01835042609784668,0.0,0.0
1,0,LEFT_APPROACH_PRE,0.44715237617492676,0.301879346370697,0.6704961657524109,0.42923420667648315,-0.308398574590683,0.6610144376754761,0.5485918521881104,0.1876513510942459,0.06999992579221725,0.0,0.0,0.011094816309392965,-0.012493544671087639,-0.010991651041238778,-0.007417938874290639,0.00034674717892613563,-0.01857024365083007,0.0,0.0
2,0,LEFT_APPROACH_PRE,0.45398762822151184,0.3011479675769806,0.6656898856163025,0.41494783759117126,-0.31524011492729187,0.646248996257782,0.5485918521881104,0.1876513510942459,0.06999992579221725,0.0,0.0,0.010748396593459225,-0.012894843325419387,-0.010871751757771202,-0.006666711285669635,0.0010754152546410807,-0.01882547323876907,0.0,0.0
3,0,LEFT_APPROACH_PRE,0.46181169152259827,0.3002273738384247,0.6611289381980896,0.4017949104309082,-0.32217642664909363,0.6323266625404358,0.5485918521881104,0.1876513510942459,0.06999992579221725,0.0,0.0,0.010279265614690551,-0.013334831726034693,-0.010794394900177553,-0.0058259775332853685,0.001947033058071713,-0.019033314163656053,0.0,0.0
4,0,LEFT_APPROACH_PRE,0.47082871198654175,0.30010494589805603,0.6566939949989319,0.3903171420097351,-0.32836881279945374,0.6187060475349426,0.5485918521881104,0.1876513510942459,0.06999992579221725,0.0,0.0,0.00960683638919661,-0.01389248535819059,-0.010710160837432274,-0.004974829133182379,0.00288191102748217,-0.019155825848167354,0.0,0.0
5,0,LEFT_APPROACH_PRE,0.48035773634910583,0.30009835958480835,0.6523280143737793,0.38037794828414917,-0.3337540328502655,0.6054415702819824,0.5485918521881104,0.1876513510942459,0.06999992579221725,0.0,0.0,0.008794681385478453,-0.014493272174260139,-0.010611250680797981,-0.004118907366410734,0.0038677835715595333,-0.019185276968303102,0.0,0.0
6,0,LEFT_APPROACH_PRE,0.4898059070110321,0.29967203736305237,0.6480793952941895,0.371837317943573,-0.33832892775535583,0.5926260352134705,0.5485918521881104,0.1876513510942459,0.06999992579221725,0.0,0.0,0.007908593573449575,-0.015070372294776558,-0.010504190905863393,-0.003262143150648184,0.004894588404071995,-0.019115476097115735,0.0,0.0
7,0,LEFT_APPROACH_PRE,0.4987528622150421,0.29858532547950745,0.6440249085426331,0.36456555128097534,-0.34210190176963806,0.5803331732749939,0.5485918521881104,0.1876513510942459,0.06999992579221725,0.0,0.0,0.007001203136820905,-0.015583608132223327,-0.010398764937158267,-0.002410119756850678,0.005950082032676087,-0.018941695979031635,0.0,0.0
8,0,LEFT_APPROACH_PRE,0.5069003105163574,0.2967745065689087,0.6402312517166138,0.3584460914134979,-0.34509190917015076,0.568619430065155,0.5485918521881104,0.1876513510942459,0.06999992579221725,0.0,0.0,0.006117483135349142,-0.01601185843757416,-0.010305182650676502,-0.0015705731746691973,0.007020298181562413,-0.018661423132895334,0.0,0.0
9,0,LEFT_APPROACH_PRE,0.5140518546104431,0.2942661643028259,0.6367408633232117,0.35337236523628235,-0.34732282161712646,0.5575270056724548,0.5485918521881104,0.1876513510942459,0.06999992579221725,0.0,0.0,0.005296000657728434,-0.01634719630789181,-0.010233354772731594,-0.0007529194649529964,0.008089559122541484,-0.018275451991187543,0.0,0.0
