step,phase,phase_name,left_pos_x,left_pos_y,left_pos_z,left_rot6d_0,left_rot6d_1,left_rot6d_2,left_rot6d_3,left_rot6d_4,left_rot6d_5,right_pos_x,right_pos_y,right_pos_z,right_rot6d_0,right_rot6d_1,right_rot6d_2,right_rot6d_3,right_rot6d_4,right_rot6d_5,obj_pos_x,obj_pos_y,obj_pos_z,obj_rot6d_0,obj_rot6d_1,obj_rot6d_2,obj_rot6d_3,obj_rot6d_4,obj_rot6d_5,left_grip_state,right_grip_state,phase_0,phase_1,phase_2,phase_3,phase_4,phase_5,phase_6,phase_7,phase_8,phase_9,phase_10,phase_11,action_left_pos_x,action_left_pos_y,action_left_pos_z,action_left_rot6d_0,action_left_rot6d_1,action_left_rot6d_2,action_left_rot6d_3,action_left_rot6d_4,action_left_rot6d_5,action_left_grip_cmd,action_right_pos_x,action_right_pos_y,action_right_pos_z,action_right_rot6d_0,action_right_rot6d_1,action_right_rot6d_2,action_right_rot6d_3,action_right_rot6d_4,action_right_rot6d_5,action_right_grip_cmd
0,0,LEFT_APPROACH_PRE,0.4431147873401642,0.3029959201812744,0.6739183068275452,0.706971287727356,-0.7072420716285706,0.0005701186018995941,-0.7072420716285706,-0.7069703340530396,0.0013182044494897127,0.44269227981567383,-0.3036159574985504,0.6764086484909058,0.7071073651313782,0.7071061730384827,0.00030255079036578536,0.7071061730384827,-0.7071076035499573,0.00015628796245437115,0.5326279401779175,0.2215813547372818,0.06999997794628143,1.0,-2.6831469313037815e-07,-3.522573024383746e-07,2.6831440891328384e-07,1.0,-8.37246830087679e-07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5326279401779175,0.2215813547372818,0.5699999928474426,-1.3435885648505064e-07,-0.0,-1.0000001192092896,0.0,1.0,-0.0,0.0,0.3494022488594055,-0.3046668767929077,0.46116122603416443,-0.024483243003487587,0.2677595615386963,0.9631747007369995,0.8274203538894653,-0.5352850556373596,0.1698399782180786,0.0
1,0,LEFT_APPROACH_PRE,0.4464557468891144,0.30432745814323425,0.6716639399528503,0.7183231711387634,-0.6957083940505981,-0.0013022497296333313,-0.6957054138183594,-0.7183240056037903,0.0021146407816559076,0.42923420667648315,-0.308398574590683,0.6610144376754761,0.6869154572486877,0.7259960770606995,0.032815635204315186,0.7263447642326355,-0.6873282790184021,0.0018311897292733192,0.5326279401779175,0.2215813547372818,0.06999997794628143,1.0,-2.6831469313037815e-07,-3.522573024383746e-07,2.6831440891328384e-07,1.0,-8.37246830087679e-07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5326279401779175,0.2215813547372818,0.5699999928474426,-1.3435885648505064e-07,-0.0,-1.0000001192092896,0.0,1.0,-0.0,0.0,0.3494022488594055,-0.3046668767929077,0.46116122603416443,-0.024483243003487587,0.2677595615386963,0.9631747007369995,0.8274203538894653,-0.5352850556373596,0.1698399782180786,0.0
2,0,LEFT_APPROACH_PRE,0.4529544711112976,0.306286484003067,0.6674748063087463,0.7403096556663513,-0.6722593903541565,-0.0029849749989807606,-0.6722539067268372,-0.7403156757354736,0.002718353411182761,0.41494783759117126,-0.31524011492729187,0.646248996257782,0.6666613221168518,0.7422438859939575,0.0680932104587555,0.7438328266143799,-0.6683590412139893,0.0029499437659978867,0.5326279401779175,0.2215813547372818,0.06999997794628143,1.0,-2.6831469313037815e-07,-3.522573024383746e-07,2.6831440891328384e-07,1.0,-8.37246830087679e-07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5326279401779175,0.2215813547372818,0.5699999928474426,-1.3435885648505064e-07,-0.0,-1.0000001192092896,0.0,1.0,-0.0,0.0,0.3494022488594055,-0.3046668767929077,0.46116122603416443,-0.024483243003487587,0.2677595615386963,0.9631747007369995,0.8274203538894653,-0.5352850556373596,0.1698399782180786,0.0
3,0,LEFT_APPROACH_PRE,0.4604605436325073,0.3067871332168579,0.6630653142929077,0.7681822776794434,-0.6402210593223572,-0.003605479607358575,-0.640216052532196,-0.7681906223297119,0.002555316546931863,0.4017949104309082,-0.32217642664909363,0.6323266625404358,0.6466454267501831,0.7553876042366028,0.10601557791233063,0.75931316614151,-0.6507062911987305,0.004989989101886749,0.5326279401779175,0.2215813547372818,0.06999997794628143,1.0,-2.6831469313037815e-07,-3.522573024383746e-07,2.6831440891328384e-07,1.0,-8.37246830087679e-07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5326279401779175,0.2215813547372818,0.5699999928474426,-1.3435885648505064e-07,-0.0,-1.0000001192092896,0.0,1.0,-0.0,0.0,0.3494022488594055,-0.3046668767929077,0.46116122603416443,-0.024483243003487587,0.2677595615386963,0.9631747007369995,0.8274203538894653,-0.5352850556373596,0.1698399782180786,0.0
4,0,LEFT_APPROACH_PRE,0.46888262033462524,0.307430237531662,0.6588832139968872,0.7968139052391052,-0.6042134761810303,-0.0036962786689400673,-0.6042066812515259,-0.7968225479125977,0.002873226534575224,0.3903171420097351,-0.32836881279945374,0.6187060475349426,0.6267420053482056,0.7656311392784119,0.14492523670196533,0.773044764995575,-0.6343023777008057,0.007880385965108871,0.5326279401779175,0.2215813547372818,0.06999997794628143,1.0,-2.6831469313037815e-07,-3.522573024383746e-07,2.6831440891328384e-07,1.0,-8.37246830087679e-07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5326279401779175,0.2215813547372818,0.5699999928474426,-1.3435885648505064e-07,-0.0,-1.0000001192092896,0.0,1.0,-0.0,0.0,0.3494022488594055,-0.3046668767929077,0.46116122603416443,-0.024483243003487587,0.2677595615386963,0.9631747007369995,0.8274203538894653,-0.5352850556373596,0.1698399782180786,0.0
5,0,LEFT_APPROACH_PRE,0.47750747203826904,0.3079822361469269,0.6547865271568298,0.8239923119544983,-0.5665898323059082,-0.0035479855723679066,-0.5665820837020874,-0.8239998817443848,0.0029983697459101677,0.38037794828414917,-0.3337540328502655,0.6054415702819824,0.606847882270813,0.7730958461761475,0.18454937636852264,0.7852135896682739,-0.6191172003746033,0.0115509033203125,0.5326279401779175,0.2215813547372818,0.06999997794628143,1.0,-2.6831469313037815e-07,-3.522573024383746e-07,2.6831440891328384e-07,1.0,-8.37246830087679e-07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5326279401779175,0.2215813547372818,0.5699999928474426,-1.3435885648505064e-07,-0.0,-1.0000001192092896,0.0,1.0,-0.0,0.0,0.3494022488594055,-0.3046668767929077,0.46116122603416443,-0.024483243003487587,0.2677595615386963,0.9631747007369995,0.8274203538894653,-0.5352850556373596,0.1698399782180786,0.0
6,0,LEFT_APPROACH_PRE,0.4857713282108307,0.3080436587333679,0.6507549285888672,0.8487340807914734,-0.5288097858428955,-0.0032723015174269676,-0.5288020372390747,-0.8487401008605957,0.002971168141812086,0.371837317943573,-0.33832892775535583,0.5926260352134705,0.5868940949440002,0.7778542041778564,0.22471801936626434,0.7959538698196411,-0.6051483154296875,0.015915073454380035,0.5326279401779175,0.2215813547372818,0.06999997794628143,1.0,-2.6831469313037815e-07,-3.522573024383746e-07,2.6831440891328384e-07,1.0,-8.37246830087679e-07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5326279401779175,0.2215813547372818,0.5699999928474426,-1.3435885648505064e-07,-0.0,-1.0000001192092896,0.0,1.0,-0.0,0.0,0.3494022488594055,-0.3046668767929077,0.46116122603416443,-0.024483243003487587,0.2677595615386963,0.9631747007369995,0.8274203538894653,-0.5352850556373596,0.1698399782180786,0.0
7,0,LEFT_APPROACH_PRE,0.4933214485645294,0.30743420124053955,0.646843433380127,0.8707267642021179,-0.4917583763599396,-0.0029335191939026117,-0.49175116419792175,-0.8707312941551208,0.0028668399900197983,0.36456555128097534,-0.34210190176963806,0.5803331732749939,0.566810667514801,0.7799761295318604,0.2652602791786194,0.8053872585296631,-0.5923810005187988,0.02088809758424759,0.5326279401779175,0.2215813547372818,0.06999997794628143,1.0,-2.6831469313037815e-07,-3.522573024383746e-07,2.6831440891328384e-07,1.0,-8.37246830087679e-07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5326279401779175,0.2215813547372818,0.5699999928474426,-1.3435885648505064e-07,-0.0,-1.0000001192092896,0.0,1.0,-0.0,0.0,0.3494022488594055,-0.3046668767929077,0.46116122603416443,-0.024483243003487587,0.2677595615386963,0.9631747007369995,0.8274203538894653,-0.5352850556373596,0.1698399782180786,0.0
8,0,LEFT_APPROACH_PRE,0.4999507665634155,0.3061070442199707,0.6431170701980591,0.8899968862533569,-0.45595940947532654,-0.0025678244419395924,-0.4559529721736908,-0.8899998068809509,0.002724668011069298,0.3584460914134979,-0.34509190917015076,0.568619430065155,0.5465312600135803,0.7795215845108032,0.3060224950313568,0.8136199712753296,-0.5807979702949524,0.02638930082321167,0.5326279401779175,0.2215813547372818,0.06999997794628143,1.0,-2.6831469313037815e-07,-3.522573024383746e-07,2.6831440891328384e-07,1.0,-8.37246830087679e-07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5326279401779175,0.2215813547372818,0.5699999928474426,-1.3435885648505064e-07,-0.0,-1.0000001192092896,0.0,1.0,-0.0,0.0,0.3494022488594055,-0.3046668767929077,0.46116122603416443,-0.024483243003487587,0.2677595615386963,0.9631747007369995,0.8274203538894653,-0.5352850556373596,0.1698399782180786,0.0
9,0,LEFT_APPROACH_PRE,0.5055643320083618,0.3040771186351776,0.6396222710609436,0.9067268967628479,-0.4217125475406647,-0.0021976965945214033,-0.42170706391334534,-0.9067285656929016,0.0025650872848927975,0.35337236523628235,-0.34732282161712646,0.5575270056724548,0.5259886980056763,0.7765459418296814,0.34686073660850525,0.8207480311393738,-0.5703744292259216,0.032340630888938904,0.5326279401779175,0.2215813547372818,0.06999997794628143,1.0,-2.6831469313037815e-07,-3.522573024383746e-07,2.6831440891328384e-07,1.0,-8.37246830087679e-07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5326279401779175,0.2215813547372818,0.5699999928474426,-1.3435885648505064e-07,-0.0,-1.0000001192092896,0.0,1.0,-0.0,0.0,0.3494022488594055,-0.3046668767929077,0.46116122603416443,-0.024483243003487587,0.2677595615386963,0.9631747007369995,0.8274203538894653,-0.5352850556373596,0.1698399782180786,0.0
10,0,LEFT_APPROACH_PRE,0.5101593732833862,0.30139341950416565,0.6363774538040161,0.9211602210998535,-0.3891792297363281,-0.001836112467572093,-0.3891746997833252,-0.921160876750946,0.0024008292239159346,0.34924888610839844,-0.348823219537735,0.5470868945121765,0.505113959312439,0.7710949182510376,0.3876500725746155,0.8268566131591797,-0.5610818266868591,0.03867018222808838,0.5326279401779175,0.2215813547372818,0.06999997794628143,1.0,-2.6831469313037815e-07,-3.522573024383746e-07,2.6831440891328384e-07,1.0,-8.37246830087679e-07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5326279401779175,0.2215813547372818,0.5699999928474426,-1.3435885648505064e-07,-0.0,-1.0000001192092896,0.0,1.0,-0.0,0.0,0.3494022488594055,-0.3046668767929077,0.46116122603416443,-0.024483243003487587,0.2677595615386963,0.9631747007369995,0.8274203538894653,-0.5352850556373596,0.1698399782180786,0.0
