step,phase,phase_name,left_pos_x,left_pos_y,left_pos_z,left_rot6d_0,left_rot6d_1,left_rot6d_2,left_rot6d_3,left_rot6d_4,left_rot6d_5,right_pos_x,right_pos_y,right_pos_z,right_rot6d_0,right_rot6d_1,right_rot6d_2,right_rot6d_3,right_rot6d_4,right_rot6d_5,obj_pos_x,obj_pos_y,obj_pos_z,obj_rot6d_0,obj_rot6d_1,obj_rot6d_2,obj_rot6d_3,obj_rot6d_4,obj_rot6d_5,left_grip_state,right_grip_state,phase_0,phase_1,phase_2,phase_3,phase_4,phase_5,phase_6,phase_7,phase_8,phase_9,phase_10,phase_11,action_left_pos_x,action_left_pos_y,action_left_pos_z,action_left_rot6d_0,action_left_rot6d_1,action_left_rot6d_2,action_left_rot6d_3,action_left_rot6d_4,action_left_rot6d_5,action_left_grip_cmd,action_right_pos_x,action_right_pos_y,action_right_pos_z,action_right_rot6d_0,action_right_rot6d_1,action_right_rot6d_2,action_right_rot6d_3,action_right_rot6d_4,action_right_rot6d_5,action_right_grip_cmd
0,0,LEFT_APPROACH_PRE,0.4431147873401642,0.3029959201812744,0.6739183068275452,0.706971287727356,-0.7072420716285706,0.0005701186018995941,-0.7072420716285706,-0.7069703340530396,0.0013182044494897127,0.44269227981567383,-0.3036159574985504,0.6764086484909058,0.7071073651313782,0.7071061730384827,0.00030255079036578536,0.7071061730384827,-0.7071076035499573,0.00015628796245437115,0.5597137808799744,0.22979597747325897,0.06999994814395905,1.0,1.4914593293724465e-07,-1.7791226980534702e-07,-1.491458760938258e-07,1.0,2.6374138428764127e-07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5597137808799744,0.22979597747325897,0.5699999332427979,-1.3435885648505064e-07,-0.0,-1.0000001192092896,0.0,1.0,-0.0,0.0,0.3494022488594055,-0.3046668767929077,0.46116122603416443,-0.024483243003487587,0.2677595615386963,0.9631747007369995,0.8274203538894653,-0.5352850556373596,0.1698399782180786,0.0
1,0,LEFT_APPROACH_PRE,0.4469498097896576,0.3036312460899353,0.6710989475250244,0.7174355387687683,-0.6966220140457153,-0.0020254370756447315,-0.6966193914413452,-0.7174384593963623,0.0019106377149000764,0.42923420667648315,-0.308398574590683,0.6610144376754761,0.6869154572486877,0.7259960770606995,0.032815635204315186,0.7263447642326355,-0.6873282790184021,0.0018311897292733192,0.5597137808799744,0.22979597747325897,0.06999994814395905,1.0,1.4914593293724465e-07,-1.7791226980534702e-07,-1.491458760938258e-07,1.0,2.6374138428764127e-07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5597137808799744,0.22979597747325897,0.5699999332427979,-1.3435885648505064e-07,-0.0,-1.0000001192092896,0.0,1.0,-0.0,0.0,0.3494022488594055,-0.3046668767929077,0.46116122603416443,-0.024483243003487587,0.2677595615386963,0.9631747007369995,0.8274203538894653,-0.5352850556373596,0.1698399782180786,0.0
2,0,LEFT_APPROACH_PRE,0.45367616415023804,0.30515971779823303,0.6668691039085388,0.7388061881065369,-0.6739078164100647,-0.0037089241668581963,-0.6739036440849304,-0.738815188407898,0.002457855734974146,0.41494783759117126,-0.31524011492729187,0.646248996257782,0.6666613221168518,0.7422438859939575,0.0680932104587555,0.7438328266143799,-0.6683590412139893,0.0029499437659978867,0.5597137808799744,0.22979597747325897,0.06999994814395905,1.0,1.4914593293724465e-07,-1.7791226980534702e-07,-1.491458760938258e-07,1.0,2.6374138428764127e-07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5597137808799744,0.22979597747325897,0.5699999332427979,-1.3435885648505064e-07,-0.0,-1.0000001192092896,0.0,1.0,-0.0,0.0,0.3494022488594055,-0.3046668767929077,0.46116122603416443,-0.024483243003487587,0.2677595615386963,0.9631747007369995,0.8274203538894653,-0.5352850556373596,0.1698399782180786,0.0
3,0,LEFT_APPROACH_PRE,0.46122950315475464,0.30595460534095764,0.6628485918045044,0.7663154602050781,-0.6424508094787598,-0.004182778764516115,-0.6424469947814941,-0.7663263082504272,0.0023763207718729973,0.4017949104309082,-0.32217642664909363,0.6323266625404358,0.6466454267501831,0.7553876042366028,0.10601557791233063,0.75931316614151,-0.6507062911987305,0.004989989101886749,0.5597137808799744,0.22979597747325897,0.06999994814395905,1.0,1.4914593293724465e-07,-1.7791226980534702e-07,-1.491458760938258e-07,1.0,2.6374138428764127e-07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5597137808799744,0.22979597747325897,0.5699999332427979,-1.3435885648505064e-07,-0.0,-1.0000001192092896,0.0,1.0,-0.0,0.0,0.3494022488594055,-0.3046668767929077,0.46116122603416443,-0.024483243003487587,0.2677595615386963,0.9631747007369995,0.8274203538894653,-0.5352850556373596,0.1698399782180786,0.0
4,0,LEFT_APPROACH_PRE,0.46959954500198364,0.30735769867897034,0.6591070294380188,0.7947646379470825,-0.6069036722183228,-0.004131200257688761,-0.6068975925445557,-0.7947753667831421,0.0027463191654533148,0.3903171420097351,-0.32836881279945374,0.6187060475349426,0.6267420053482056,0.7656311392784119,0.14492523670196533,0.773044764995575,-0.6343023777008057,0.007880385965108871,0.5597137808799744,0.22979597747325897,0.06999994814395905,1.0,1.4914593293724465e-07,-1.7791226980534702e-07,-1.491458760938258e-07,1.0,2.6374138428764127e-07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5597137808799744,0.22979597747325897,0.5699999332427979,-1.3435885648505064e-07,-0.0,-1.0000001192092896,0.0,1.0,-0.0,0.0,0.3494022488594055,-0.3046668767929077,0.46116122603416443,-0.024483243003487587,0.2677595615386963,0.9631747007369995,0.8274203538894653,-0.5352850556373596,0.1698399782180786,0.0
5,0,LEFT_APPROACH_PRE,0.4782135784626007,0.3087453246116638,0.6554819345474243,0.821954607963562,-0.5695399641990662,-0.0038577818777412176,-0.5695326924324036,-0.8219636082649231,0.0028778703417629004,0.38037794828414917,-0.3337540328502655,0.6054415702819824,0.606847882270813,0.7730958461761475,0.18454937636852264,0.7852135896682739,-0.6191172003746033,0.0115509033203125,0.5597137808799744,0.22979597747325897,0.06999994814395905,1.0,1.4914593293724465e-07,-1.7791226980534702e-07,-1.491458760938258e-07,1.0,2.6374138428764127e-07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5597137808799744,0.22979597747325897,0.5699999332427979,-1.3435885648505064e-07,-0.0,-1.0000001192092896,0.0,1.0,-0.0,0.0,0.3494022488594055,-0.3046668767929077,0.46116122603416443,-0.024483243003487587,0.2677595615386963,0.9631747007369995,0.8274203538894653,-0.5352850556373596,0.1698399782180786,0.0
6,0,LEFT_APPROACH_PRE,0.48660507798194885,0.30958396196365356,0.6519101858139038,0.8468459248542786,-0.5318268537521362,-0.0034868388902395964,-0.5318195819854736,-0.8468529582023621,0.0028474489226937294,0.371837317943573,-0.33832892775535583,0.5926260352134705,0.5868940949440002,0.7778542041778564,0.22471801936626434,0.7959538698196411,-0.6051483154296875,0.015915073454380035,0.5597137808799744,0.22979597747325897,0.06999994814395905,1.0,1.4914593293724465e-07,-1.7791226980534702e-07,-1.491458760938258e-07,1.0,2.6374138428764127e-07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5597137808799744,0.22979597747325897,0.5699999332427979,-1.3435885648505064e-07,-0.0,-1.0000001192092896,0.0,1.0,-0.0,0.0,0.3494022488594055,-0.3046668767929077,0.46116122603416443,-0.024483243003487587,0.2677595615386963,0.9631747007369995,0.8274203538894653,-0.5352850556373596,0.1698399782180786,0.0
7,0,LEFT_APPROACH_PRE,0.4944653809070587,0.30964377522468567,0.6484060883522034,0.8690688610076904,-0.49468159675598145,-0.0030774117913097143,-0.49467480182647705,-0.8690739274024963,0.002730654552578926,0.36456555128097534,-0.34210190176963806,0.5803331732749939,0.566810667514801,0.7799761295318604,0.2652602791786194,0.8053872585296631,-0.5923810005187988,0.02088809758424759,0.5597137808799744,0.22979597747325897,0.06999994814395905,1.0,1.4914593293724465e-07,-1.7791226980534702e-07,-1.491458760938258e-07,1.0,2.6374138428764127e-07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5597137808799744,0.22979597747325897,0.5699999332427979,-1.3435885648505064e-07,-0.0,-1.0000001192092896,0.0,1.0,-0.0,0.0,0.3494022488594055,-0.3046668767929077,0.46116122603416443,-0.024483243003487587,0.2677595615386963,0.9631747007369995,0.8274203538894653,-0.5352850556373596,0.1698399782180786,0.0
8,0,LEFT_APPROACH_PRE,0.5015994906425476,0.30886369943618774,0.6450056433677673,0.888600766658783,-0.4586736857891083,-0.0026620759163051844,-0.45866772532463074,-0.8886041045188904,0.002569102216511965,0.3584460914134979,-0.34509190917015076,0.568619430065155,0.5465312600135803,0.7795215845108032,0.3060224950313568,0.8136199712753296,-0.5807979702949524,0.02638930082321167,0.5597137808799744,0.22979597747325897,0.06999994814395905,1.0,1.4914593293724465e-07,-1.7791226980534702e-07,-1.491458760938258e-07,1.0,2.6374138428764127e-07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5597137808799744,0.22979597747325897,0.5699999332427979,-1.3435885648505064e-07,-0.0,-1.0000001192092896,0.0,1.0,-0.0,0.0,0.3494022488594055,-0.3046668767929077,0.46116122603416443,-0.024483243003487587,0.2677595615386963,0.9631747007369995,0.8274203538894653,-0.5352850556373596,0.1698399782180786,0.0
9,0,LEFT_APPROACH_PRE,0.5079032778739929,0.3072739839553833,0.6417427659034729,0.9055889248847961,-0.42415040731430054,-0.0022562965750694275,-0.4241454005241394,-0.9055908918380737,0.002389870584011078,0.35337236523628235,-0.34732282161712646,0.5575270056724548,0.5259886980056763,0.7765459418296814,0.34686073660850525,0.8207480311393738,-0.5703744292259216,0.032340630888938904,0.5597137808799744,0.22979597747325897,0.06999994814395905,1.0,1.4914593293724465e-07,-1.7791226980534702e-07,-1.491458760938258e-07,1.0,2.6374138428764127e-07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5597137808799744,0.22979597747325897,0.5699999332427979,-1.3435885648505064e-07,-0.0,-1.0000001192092896,0.0,1.0,-0.0,0.0,0.3494022488594055,-0.3046668767929077,0.46116122603416443,-0.024483243003487587,0.2677595615386963,0.9631747007369995,0.8274203538894653,-0.5352850556373596,0.1698399782180786,0.0
