step,phase,phase_name,left_pos_x,left_pos_y,left_pos_z,left_rot6d_0,left_rot6d_1,left_rot6d_2,left_rot6d_3,left_rot6d_4,left_rot6d_5,right_pos_x,right_pos_y,right_pos_z,right_rot6d_0,right_rot6d_1,right_rot6d_2,right_rot6d_3,right_rot6d_4,right_rot6d_5,obj_pos_x,obj_pos_y,obj_pos_z,obj_rot6d_0,obj_rot6d_1,obj_rot6d_2,obj_rot6d_3,obj_rot6d_4,obj_rot6d_5,left_grip_state,right_grip_state,phase_0,phase_1,phase_2,phase_3,phase_4,phase_5,phase_6,phase_7,phase_8,phase_9,phase_10,phase_11,action_left_pos_x,action_left_pos_y,action_left_pos_z,action_left_rot6d_0,action_left_rot6d_1,action_left_rot6d_2,action_left_rot6d_3,action_left_rot6d_4,action_left_rot6d_5,action_left_grip_cmd,action_right_pos_x,action_right_pos_y,action_right_pos_z,action_right_rot6d_0,action_right_rot6d_1,action_right_rot6d_2,action_right_rot6d_3,action_right_rot6d_4,action_right_rot6d_5,action_right_grip_cmd
0,0,LEFT_APPROACH_PRE,0.4431147873401642,0.3029959201812744,0.6739183068275452,0.706971287727356,-0.7072420716285706,0.0005701186018995941,-0.7072420716285706,-0.7069703340530396,0.0013182044494897127,0.44269227981567383,-0.3036159574985504,0.6764086484909058,0.7071073651313782,0.7071061730384827,0.00030255079036578536,0.7071061730384827,-0.7071076035499573,0.00015628796245437115,0.5652033686637878,0.185086190700531,0.06999998539686203,1.0,-1.7878035407647985e-07,-4.1428504005125433e-07,1.7878004143767612e-07,1.0,-7.631798553120461e-07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5652033686637878,0.185086190700531,0.5699999928474426,-1.3435885648505064e-07,-0.0,-1.0000001192092896,0.0,1.0,-0.0,0.0,0.3494022488594055,-0.3046668767929077,0.46116122603416443,-0.024483243003487587,0.2677595615386963,0.9631747007369995,0.8274203538894653,-0.5352850556373596,0.1698399782180786,0.0
1,0,LEFT_APPROACH_PRE,0.447266161441803,0.3011626601219177,0.6703593134880066,0.7142176628112793,-0.6999167203903198,-0.003127823816612363,-0.6999157667160034,-0.7142236232757568,0.001561175798997283,0.42923420667648315,-0.308398574590683,0.6610144376754761,0.6869154572486877,0.7259960770606995,0.032815635204315186,0.7263447642326355,-0.6873282790184021,0.0018311897292733192,0.5652033686637878,0.185086190700531,0.06999998539686203,1.0,-1.7878035407647985e-07,-4.1428504005125433e-07,1.7878004143767612e-07,1.0,-7.631798553120461e-07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5652033686637878,0.185086190700531,0.5699999928474426,-1.3435885648505064e-07,-0.0,-1.0000001192092896,0.0,1.0,-0.0,0.0,0.3494022488594055,-0.3046668767929077,0.46116122603416443,-0.024483243003487587,0.2677595615386963,0.9631747007369995,0.8274203538894653,-0.5352850556373596,0.1698399782180786,0.0
2,0,LEFT_APPROACH_PRE,0.4539233148097992,0.29961881041526794,0.665823221206665,0.7320224642753601,-0.6812649369239807,-0.004605681635439396,-0.6812627911567688,-0.7320355176925659,0.0022588460706174374,0.41494783759117126,-0.31524011492729187,0.646248996257782,0.6666613221168518,0.7422438859939575,0.0680932104587555,0.7438328266143799,-0.6683590412139893,0.0029499437659978867,0.5652033686637878,0.185086190700531,0.06999998539686203,1.0,-1.7878035407647985e-07,-4.1428504005125433e-07,1.7878004143767612e-07,1.0,-7.631798553120461e-07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5652033686637878,0.185086190700531,0.5699999928474426,-1.3435885648505064e-07,-0.0,-1.0000001192092896,0.0,1.0,-0.0,0.0,0.3494022488594055,-0.3046668767929077,0.46116122603416443,-0.024483243003487587,0.2677595615386963,0.9631747007369995,0.8274203538894653,-0.5352850556373596,0.1698399782180786,0.0
3,0,LEFT_APPROACH_PRE,0.46142250299453735,0.29824724793434143,0.6615312099456787,0.756816565990448,-0.6536116600036621,-0.004532164428383112,-0.6536067724227905,-0.7568296194076538,0.002683020196855068,0.4017949104309082,-0.32217642664909363,0.6323266625404358,0.6466454267501831,0.7553876042366028,0.10601557791233063,0.75931316614151,-0.6507062911987305,0.004989989101886749,0.5652033686637878,0.185086190700531,0.06999998539686203,1.0,-1.7878035407647985e-07,-4.1428504005125433e-07,1.7878004143767612e-07,1.0,-7.631798553120461e-07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5652033686637878,0.185086190700531,0.5699999928474426,-1.3435885648505064e-07,-0.0,-1.0000001192092896,0.0,1.0,-0.0,0.0,0.3494022488594055,-0.3046668767929077,0.46116122603416443,-0.024483243003487587,0.2677595615386963,0.9631747007369995,0.8274203538894653,-0.5352850556373596,0.1698399782180786,0.0
4,0,LEFT_APPROACH_PRE,0.47004908323287964,0.297961562871933,0.6573038101196289,0.7834130525588989,-0.6214886903762817,-0.00397534342482686,-0.6214789152145386,-0.7834233045578003,0.0034882163163274527,0.3903171420097351,-0.32836881279945374,0.6187060475349426,0.6267420053482056,0.7656311392784119,0.14492523670196533,0.773044764995575,-0.6343023777008057,0.007880385965108871,0.5652033686637878,0.185086190700531,0.06999998539686203,1.0,-1.7878035407647985e-07,-4.1428504005125433e-07,1.7878004143767612e-07,1.0,-7.631798553120461e-07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5652033686637878,0.185086190700531,0.5699999928474426,-1.3435885648505064e-07,-0.0,-1.0000001192092896,0.0,1.0,-0.0,0.0,0.3494022488594055,-0.3046668767929077,0.46116122603416443,-0.024483243003487587,0.2677595615386963,0.9631747007369995,0.8274203538894653,-0.5352850556373596,0.1698399782180786,0.0
5,0,LEFT_APPROACH_PRE,0.479299396276474,0.29809316992759705,0.6530891060829163,0.8096732497215271,-0.5868716239929199,-0.00331346713937819,-0.5868592262268066,-0.8096789717674255,0.00404413603246212,0.38037794828414917,-0.3337540328502655,0.6054415702819824,0.606847882270813,0.7730958461761475,0.18454937636852264,0.7852135896682739,-0.6191172003746033,0.0115509033203125,0.5652033686637878,0.185086190700531,0.06999998539686203,1.0,-1.7878035407647985e-07,-4.1428504005125433e-07,1.7878004143767612e-07,1.0,-7.631798553120461e-07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5652033686637878,0.185086190700531,0.5699999928474426,-1.3435885648505064e-07,-0.0,-1.0000001192092896,0.0,1.0,-0.0,0.0,0.3494022488594055,-0.3046668767929077,0.46116122603416443,-0.024483243003487587,0.2677595615386963,0.9631747007369995,0.8274203538894653,-0.5352850556373596,0.1698399782180786,0.0
6,0,LEFT_APPROACH_PRE,0.48867446184158325,0.29803287982940674,0.6489374041557312,0.8344191312789917,-0.551123857498169,-0.0026837443001568317,-0.5511108636856079,-0.8344208598136902,0.004365265369415283,0.371837317943573,-0.33832892775535583,0.5926260352134705,0.5868940949440002,0.7778542041778564,0.22471801936626434,0.7959538698196411,-0.6051483154296875,0.015915073454380035,0.5652033686637878,0.185086190700531,0.06999998539686203,1.0,-1.7878035407647985e-07,-4.1428504005125433e-07,1.7878004143767612e-07,1.0,-7.631798553120461e-07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5652033686637878,0.185086190700531,0.5699999928474426,-1.3435885648505064e-07,-0.0,-1.0000001192092896,0.0,1.0,-0.0,0.0,0.3494022488594055,-0.3046668767929077,0.46116122603416443,-0.024483243003487587,0.2677595615386963,0.9631747007369995,0.8274203538894653,-0.5352850556373596,0.1698399782180786,0.0
7,0,LEFT_APPROACH_PRE,0.4977833330631256,0.2974247336387634,0.6449378728866577,0.8570547699928284,-0.5152209401130676,-0.002124833408743143,-0.5152086615562439,-0.8570530414581299,0.0045044273138046265,0.36456555128097534,-0.34210190176963806,0.5803331732749939,0.566810667514801,0.7799761295318604,0.2652602791786194,0.8053872585296631,-0.5923810005187988,0.02088809758424759,0.5652033686637878,0.185086190700531,0.06999998539686203,1.0,-1.7878035407647985e-07,-4.1428504005125433e-07,1.7878004143767612e-07,1.0,-7.631798553120461e-07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5652033686637878,0.185086190700531,0.5699999928474426,-1.3435885648505064e-07,-0.0,-1.0000001192092896,0.0,1.0,-0.0,0.0,0.3494022488594055,-0.3046668767929077,0.46116122603416443,-0.024483243003487587,0.2677595615386963,0.9631747007369995,0.8274203538894653,-0.5352850556373596,0.1698399782180786,0.0
8,0,LEFT_APPROACH_PRE,0.5063186287879944,0.29610416293144226,0.6411725282669067,0.8773438930511475,-0.4798594117164612,-0.0016390618402510881,-0.4798486828804016,-0.8773397207260132,0.004509186837822199,0.3584460914134979,-0.34509190917015076,0.568619430065155,0.5465312600135803,0.7795215845108032,0.3060224950313568,0.8136199712753296,-0.5807979702949524,0.02638930082321167,0.5652033686637878,0.185086190700531,0.06999998539686203,1.0,-1.7878035407647985e-07,-4.1428504005125433e-07,1.7878004143767612e-07,1.0,-7.631798553120461e-07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5652033686637878,0.185086190700531,0.5699999928474426,-1.3435885648505064e-07,-0.0,-1.0000001192092896,0.0,1.0,-0.0,0.0,0.3494022488594055,-0.3046668767929077,0.46116122603416443,-0.024483243003487587,0.2677595615386963,0.9631747007369995,0.8274203538894653,-0.5352850556373596,0.1698399782180786,0.0
9,0,LEFT_APPROACH_PRE,0.5140518546104431,0.29403504729270935,0.6376938819885254,0.8952711820602417,-0.4455200135707855,-0.0012193305883556604,-0.44551119208335876,-0.8952656388282776,0.004420188255608082,0.35337236523628235,-0.34732282161712646,0.5575270056724548,0.5259886980056763,0.7765459418296814,0.34686073660850525,0.8207480311393738,-0.5703744292259216,0.032340630888938904,0.5652033686637878,0.185086190700531,0.06999998539686203,1.0,-1.7878035407647985e-07,-4.1428504005125433e-07,1.7878004143767612e-07,1.0,-7.631798553120461e-07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5652033686637878,0.185086190700531,0.5699999928474426,-1.3435885648505064e-07,-0.0,-1.0000001192092896,0.0,1.0,-0.0,0.0,0.3494022488594055,-0.3046668767929077,0.46116122603416443,-0.024483243003487587,0.2677595615386963,0.9631747007369995,0.8274203538894653,-0.5352850556373596,0.1698399782180786,0.0
