step,phase,phase_name,left_pos_x,left_pos_y,left_pos_z,left_rot6d_0,left_rot6d_1,left_rot6d_2,left_rot6d_3,left_rot6d_4,left_rot6d_5,right_pos_x,right_pos_y,right_pos_z,right_rot6d_0,right_rot6d_1,right_rot6d_2,right_rot6d_3,right_rot6d_4,right_rot6d_5,obj_pos_x,obj_pos_y,obj_pos_z,obj_rot6d_0,obj_rot6d_1,obj_rot6d_2,obj_rot6d_3,obj_rot6d_4,obj_rot6d_5,left_grip_state,right_grip_state,phase_0,phase_1,phase_2,phase_3,phase_4,phase_5,phase_6,phase_7,phase_8,phase_9,phase_10,phase_11,action_left_pos_x,action_left_pos_y,action_left_pos_z,action_left_rot6d_0,action_left_rot6d_1,action_left_rot6d_2,action_left_rot6d_3,action_left_rot6d_4,action_left_rot6d_5,action_left_grip_cmd,action_right_pos_x,action_right_pos_y,action_right_pos_z,action_right_rot6d_0,action_right_rot6d_1,action_right_rot6d_2,action_right_rot6d_3,action_right_rot6d_4,action_right_rot6d_5,action_right_grip_cmd
0,0,LEFT_APPROACH_PRE,0.4431147873401642,0.3029959201812744,0.6739183068275452,0.706971287727356,-0.7072420716285706,0.0005701186018995941,-0.7072420716285706,-0.7069703340530396,0.0013182044494897127,0.44269227981567383,-0.3036159574985504,0.6764086484909058,0.7071073651313782,0.7071061730384827,0.00030255079036578536,0.7071061730384827,-0.7071076035499573,0.00015628796245437115,0.5249689221382141,0.18021802604198456,0.06999994069337845,1.0,2.9928365563591797e-08,-1.461279737213772e-07,-2.992835845816444e-08,1.0,5.1185015337296136e-08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5249689221382141,0.18021802604198456,0.5699999332427979,-1.3435885648505064e-07,-0.0,-1.0000001192092896,0.0,1.0,-0.0,0.0,0.3494022488594055,-0.3046668767929077,0.46116122603416443,-0.024483243003487587,0.2677595615386963,0.9631747007369995,0.8274203538894653,-0.5352850556373596,0.1698399782180786,0.0
1,0,LEFT_APPROACH_PRE,0.4469333589076996,0.30219587683677673,0.6706609129905701,0.716183602809906,-0.697907030582428,-0.002601545536890626,-0.697904646396637,-0.7161881327629089,0.0018937204731628299,0.42923420667648315,-0.308398574590683,0.6610144376754761,0.6869154572486877,0.7259960770606995,0.032815635204315186,0.7263447642326355,-0.6873282790184021,0.0018311897292733192,0.5249689221382141,0.18021802604198456,0.06999994069337845,1.0,2.9928365563591797e-08,-1.461279737213772e-07,-2.992835845816444e-08,1.0,5.1185015337296136e-08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5249689221382141,0.18021802604198456,0.5699999332427979,-1.3435885648505064e-07,-0.0,-1.0000001192092896,0.0,1.0,-0.0,0.0,0.3494022488594055,-0.3046668767929077,0.46116122603416443,-0.024483243003487587,0.2677595615386963,0.9631747007369995,0.8274203538894653,-0.5352850556373596,0.1698399782180786,0.0
2,0,LEFT_APPROACH_PRE,0.453744113445282,0.30152109265327454,0.6655895113945007,0.7358011603355408,-0.6771799921989441,-0.0048955162055790424,-0.6771761775016785,-0.735816240310669,0.0026502639520913363,0.41494783759117126,-0.31524011492729187,0.646248996257782,0.6666613221168518,0.7422438859939575,0.0680932104587555,0.7438328266143799,-0.6683590412139893,0.0029499437659978867,0.5249689221382141,0.18021802604198456,0.06999994069337845,1.0,2.9928365563591797e-08,-1.461279737213772e-07,-2.992835845816444e-08,1.0,5.1185015337296136e-08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5249689221382141,0.18021802604198456,0.5699999332427979,-1.3435885648505064e-07,-0.0,-1.0000001192092896,0.0,1.0,-0.0,0.0,0.3494022488594055,-0.3046668767929077,0.46116122603416443,-0.024483243003487587,0.2677595615386963,0.9631747007369995,0.8274203538894653,-0.5352850556373596,0.1698399782180786,0.0
3,0,LEFT_APPROACH_PRE,0.4616717994213104,0.3002295196056366,0.6605848073959351,0.7621636986732483,-0.6473597288131714,-0.005644187331199646,-0.6473548412322998,-0.7621833682060242,0.0029064584523439407,0.4017949104309082,-0.32217642664909363,0.6323266625404358,0.6466454267501831,0.7553876042366028,0.10601557791233063,0.75931316614151,-0.6507062911987305,0.004989989101886749,0.5249689221382141,0.18021802604198456,0.06999994069337845,1.0,2.9928365563591797e-08,-1.461279737213772e-07,-2.992835845816444e-08,1.0,5.1185015337296136e-08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5249689221382141,0.18021802604198456,0.5699999332427979,-1.3435885648505064e-07,-0.0,-1.0000001192092896,0.0,1.0,-0.0,0.0,0.3494022488594055,-0.3046668767929077,0.46116122603416443,-0.024483243003487587,0.2677595615386963,0.9631747007369995,0.8274203538894653,-0.5352850556373596,0.1698399782180786,0.0
4,0,LEFT_APPROACH_PRE,0.47095829248428345,0.29943665862083435,0.6556930541992188,0.78992760181427,-0.6131735444068909,-0.005712840240448713,-0.6131637692451477,-0.7899481058120728,0.003528945380821824,0.3903171420097351,-0.32836881279945374,0.6187060475349426,0.6267420053482056,0.7656311392784119,0.14492523670196533,0.773044764995575,-0.6343023777008057,0.007880385965108871,0.5249689221382141,0.18021802604198456,0.06999994069337845,1.0,2.9928365563591797e-08,-1.461279737213772e-07,-2.992835845816444e-08,1.0,5.1185015337296136e-08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5249689221382141,0.18021802604198456,0.5699999332427979,-1.3435885648505064e-07,-0.0,-1.0000001192092896,0.0,1.0,-0.0,0.0,0.3494022488594055,-0.3046668767929077,0.46116122603416443,-0.024483243003487587,0.2677595615386963,0.9631747007369995,0.8274203538894653,-0.5352850556373596,0.1698399782180786,0.0
5,0,LEFT_APPROACH_PRE,0.4807366132736206,0.2985995411872864,0.6508705019950867,0.8167288303375244,-0.5769959688186646,-0.005451355129480362,-0.5769830942153931,-0.8167470693588257,0.003854873590171337,0.38037794828414917,-0.3337540328502655,0.6054415702819824,0.606847882270813,0.7730958461761475,0.18454937636852264,0.7852135896682739,-0.6191172003746033,0.0115509033203125,0.5249689221382141,0.18021802604198456,0.06999994069337845,1.0,2.9928365563591797e-08,-1.461279737213772e-07,-2.992835845816444e-08,1.0,5.1185015337296136e-08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5249689221382141,0.18021802604198456,0.5699999332427979,-1.3435885648505064e-07,-0.0,-1.0000001192092896,0.0,1.0,-0.0,0.0,0.3494022488594055,-0.3046668767929077,0.46116122603416443,-0.024483243003487587,0.2677595615386963,0.9631747007369995,0.8274203538894653,-0.5352850556373596,0.1698399782180786,0.0
6,0,LEFT_APPROACH_PRE,0.4903118908405304,0.29730841517448425,0.6461894512176514,0.8414321541786194,-0.5403392910957336,-0.005035543814301491,-0.5403249859809875,-0.8414469957351685,0.003990744240581989,0.371837317943573,-0.33832892775535583,0.5926260352134705,0.5868940949440002,0.7778542041778564,0.22471801936626434,0.7959538698196411,-0.6051483154296875,0.015915073454380035,0.5249689221382141,0.18021802604198456,0.06999994069337845,1.0,2.9928365563591797e-08,-1.461279737213772e-07,-2.992835845816444e-08,1.0,5.1185015337296136e-08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5249689221382141,0.18021802604198456,0.5699999332427979,-1.3435885648505064e-07,-0.0,-1.0000001192092896,0.0,1.0,-0.0,0.0,0.3494022488594055,-0.3046668767929077,0.46116122603416443,-0.024483243003487587,0.2677595615386963,0.9631747007369995,0.8274203538894653,-0.5352850556373596,0.1698399782180786,0.0
7,0,LEFT_APPROACH_PRE,0.49921026825904846,0.2954176068305969,0.6417518258094788,0.8636091351509094,-0.5041413903236389,-0.004555129446089268,-0.5041267275810242,-0.8636205792427063,0.004020978230983019,0.36456555128097534,-0.34210190176963806,0.5803331732749939,0.566810667514801,0.7799761295318604,0.2652602791786194,0.8053872585296631,-0.5923810005187988,0.02088809758424759,0.5249689221382141,0.18021802604198456,0.06999994069337845,1.0,2.9928365563591797e-08,-1.461279737213772e-07,-2.992835845816444e-08,1.0,5.1185015337296136e-08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5249689221382141,0.18021802604198456,0.5699999332427979,-1.3435885648505064e-07,-0.0,-1.0000001192092896,0.0,1.0,-0.0,0.0,0.3494022488594055,-0.3046668767929077,0.46116122603416443,-0.024483243003487587,0.2677595615386963,0.9631747007369995,0.8274203538894653,-0.5352850556373596,0.1698399782180786,0.0
8,0,LEFT_APPROACH_PRE,0.5071102976799011,0.2929234504699707,0.6376479268074036,0.8832045793533325,-0.468970388174057,-0.004057828802615404,-0.46895620226860046,-0.8832124471664429,0.003987080417573452,0.3584460914134979,-0.34509190917015076,0.568619430065155,0.5465312600135803,0.7795215845108032,0.3060224950313568,0.8136199712753296,-0.5807979702949524,0.02638930082321167,0.5249689221382141,0.18021802604198456,0.06999994069337845,1.0,2.9928365563591797e-08,-1.461279737213772e-07,-2.992835845816444e-08,1.0,5.1185015337296136e-08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5249689221382141,0.18021802604198456,0.5699999332427979,-1.3435885648505064e-07,-0.0,-1.0000001192092896,0.0,1.0,-0.0,0.0,0.3494022488594055,-0.3046668767929077,0.46116122603416443,-0.024483243003487587,0.2677595615386963,0.9631747007369995,0.8274203538894653,-0.5352850556373596,0.1698399782180786,0.0
9,0,LEFT_APPROACH_PRE,0.5138178467750549,0.2898809313774109,0.6339369416236877,0.9003475308418274,-0.4351569712162018,-0.0035683668684214354,-0.4351438581943512,-0.9003525972366333,0.00390984769910574,0.35337236523628235,-0.34732282161712646,0.5575270056724548,0.5259886980056763,0.7765459418296814,0.34686073660850525,0.8207480311393738,-0.5703744292259216,0.032340630888938904,0.5249689221382141,0.18021802604198456,0.06999994069337845,1.0,2.9928365563591797e-08,-1.461279737213772e-07,-2.992835845816444e-08,1.0,5.1185015337296136e-08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5249689221382141,0.18021802604198456,0.5699999332427979,-1.3435885648505064e-07,-0.0,-1.0000001192092896,0.0,1.0,-0.0,0.0,0.3494022488594055,-0.3046668767929077,0.46116122603416443,-0.024483243003487587,0.2677595615386963,0.9631747007369995,0.8274203538894653,-0.5352850556373596,0.1698399782180786,0.0
