epoch,train_loss,val_loss
63,0.005929304632095083,0.00215038849732074
64,0.005970064778969041,0.0019366052103855442
65,0.0056759784013812875,0.001982613748906623
66,0.005899351732096311,0.0017381369941511233
67,0.005887883712331687,0.001859226979630745
68,0.006367445575948778,0.0024189172304747444
69,0.0074578492309063625,0.002054859036482611
70,0.005879279250114758,0.0017025433583717547
71,0.005868304449394018,0.0021650951524144215
72,0.0060855501294572395,0.0016886029731638325
73,0.005451194520243396,0.002085233172512299
74,0.006076141358196386,0.0016352169273279845
75,0.005365022349322697,0.0019623624122666757
76,0.006777659475859282,0.0017924137185024636
77,0.005706376065793249,0.0016420878708049125
78,0.005953192571246257,0.0023869570937521383
79,0.0073417516363550135,0.0017395882134040143
80,0.005416308294338792,0.0014981382258505323
81,0.0051701845355757335,0.0015992385834918974
82,0.0053273609010325434,0.0018739902700040676
83,0.005387154548247597,0.0015908334196725353
84,0.00556554454981314,0.0015587977057755535
85,0.0052326017467095075,0.0018557903724556795
86,0.00518634413954656,0.0015821981266017364
87,0.0051049334453868835,0.0018229395965250201
88,0.005320106877633105,0.0017563075292520614
89,0.005558996989581282,0.0019728579353397134
90,0.00550844820604406,0.0016439303945641494
91,0.005154533352683084,0.0018113766128283713
92,0.005061770919188829,0.0015317480115537088
93,0.005522871696235786,0.0018302485759459444
94,0.005724107440306068,0.0017417432599342992
95,0.005606989256354488,0.0018519277555291353
96,0.005410501360006925,0.001511069812015046
97,0.00547417552424472,0.0018783241105763224
98,0.005062226705542202,0.001634418410816689
99,0.0050665434538543575,0.001781070313191377
100,0.00484454273645927,0.0014704621197449506
101,0.005442701216301667,0.0016474115818794863
102,0.00561595120089535,0.001634284867205165
103,0.0053071251418237,0.001690948298758553
104,0.00507829481869456,0.0014555209741369426
105,0.005374697617379237,0.0017465111657713212
106,0.004956603073140014,0.001778135383173459
107,0.005039160179675149,0.0016323699965978932
108,0.005006084016266539,0.001657280824930802
109,0.005493067186203067,0.0015533662258017124
110,0.004823509041399942,0.0015064480750542235
111,0.004854967801846662,0.0016215788103380207
112,0.005608308163809346,0.0015996107126868115
113,0.004859534084781906,0.0016325542289517211
114,0.005112993558473329,0.0015813097053964972
115,0.004538564552044384,0.0017692652136303084
116,0.004587886741139079,0.0015770574219409995
117,0.004606873720332415,0.0014600964790404028
118,0.004975562683943425,0.0017227032980374278
119,0.00482266965877172,0.0015203002270552906
120,0.004670021630028306,0.0015887880018191913
121,0.004570494658135745,0.001574807040785506
122,0.004648824646534796,0.0015596033876687449
123,0.00467453378172234,0.0017060669773137375
124,0.0045655820096023435,0.0019074564939733168
125,0.004669295077036254,0.001598034054710684
126,0.004586799854977196,0.0016586495719026909
127,0.004759028219801304,0.0016859304574931074
128,0.005005235860525122,0.001758607627096573
129,0.004979268118807648,0.001761341445983201
130,0.004491739317851133,0.0016922403120006113
131,0.004530279563128332,0.0016974884918641402
132,0.004687331956366382,0.0018773730061459363
133,0.004275409911023207,0.0017805189108265063
134,0.004544937163645928,0.00173081190320129
